ddbs,gt,steps_to_atk,predictions,Flipping_Freq,Model_preds
0.0624444968998432,3,4,1,14,3
0.1123800873756408,2,3,7,14,2
0.0974450334906578,8,3,3,14,8
0.3605231642723083,5,3,3,5,5
0.2359600365161895,1,4,0,7,1
0.3179564476013183,1,4,4,0,1
0.1224687099456787,5,3,6,5,5
0.4563150703907013,7,4,3,5,7
0.3026222288608551,2,4,7,4,2
0.0269184112548828,1,3,4,5,1
0.0439597181975841,9,3,2,2,9
0.0688747018575668,0,2,6,4,0
0.3595227599143982,6,4,0,5,6
0.2148639559745788,8,3,3,6,8
0.2234708815813064,2,4,7,3,2
0.2425521612167358,1,4,7,6,1
0.0973561331629753,3,3,5,6,3
0.2378755658864975,6,2,5,6,6
0.1408687084913253,1,4,4,0,1
0.253822773694992,1,4,0,0,1
0.1505626589059829,1,3,0,0,1
0.0812696442008018,1,3,7,9,1
0.0705464482307434,7,3,3,3,7
0.1935236304998397,2,4,4,4,2
0.2383704930543899,3,2,5,5,3
0.2751598358154297,1,4,6,6,1
0.334171324968338,4,4,6,4,4
0.6775076389312744,4,4,2,2,4
0.0749747827649116,1,3,2,9,1
0.1566270589828491,0,3,9,9,0
0.0520289540290832,1,3,3,14,1
0.2903871536254883,3,4,3,5,3
0.1791602820158004,5,3,3,9,5
0.1035887226462364,8,2,3,6,8
0.1444469094276428,8,4,6,7,8
0.5510116219520569,4,4,6,4,4
0.3340542614459991,2,3,3,4,2
0.2415361404418945,1,3,4,8,1
0.2240385115146637,0,3,6,8,0
0.3641026616096496,1,4,7,4,1
0.3369560539722442,1,4,2,7,1
0.579001784324646,4,5,9,4,4
0.2396455109119415,1,4,2,0,1
0.0579300671815872,9,3,0,5,9
0.1001815125346183,3,4,2,6,3
0.1439844369888305,7,3,2,4,7
0.1503286808729171,7,3,3,5,7
0.1740447729825973,1,4,4,0,1
0.0829946920275688,4,3,1,8,4
0.1517130881547927,0,4,6,4,0
0.2978438138961792,3,3,1,8,3
0.125441312789917,9,2,2,14,9
0.0875886008143425,1,3,2,0,1
0.118147887289524,5,20,5,6,5
0.379406064748764,1,4,4,0,1
0.2890307903289795,5,3,9,3,5
0.3177879452705383,2,5,3,3,2
0.2231212258338928,3,4,2,3,3
0.0602526292204856,6,3,8,5,6
0.0906806364655494,3,4,2,2,3
0.26902836561203,1,2,2,5,1
0.1327212452888488,5,3,6,6,5
0.0791705548763275,3,4,8,7,3
0.0655507668852806,8,4,6,8,8
0.080124020576477,5,3,3,5,5
0.1432993859052658,1,3,2,5,1
0.078038066625595,2,3,4,4,2
0.3122515976428985,7,4,3,5,7
0.3349010348320007,1,4,6,9,1
0.2606053948402405,0,4,9,8,0
0.0594628229737281,7,3,2,5,7
0.0740604251623153,8,4,3,5,8
0.1479287445545196,7,3,1,9,7
0.1226273700594902,6,20,6,12,6
0.0670800283551216,3,3,1,7,3
0.0816009938716888,7,2,1,6,7
0.1181527897715568,0,4,1,5,0
0.1969299614429474,1,4,4,0,1
0.1309245824813842,9,3,4,8,9
0.4044444262981415,3,4,2,4,3
0.6061709523200989,5,5,6,8,5
0.3322761952877044,9,4,0,6,9
0.2795741856098175,3,2,8,6,3
0.5760696530342102,2,4,9,5,2
0.2198525965213775,8,4,3,6,8
0.2571069896221161,1,4,4,0,1
0.2189458012580871,1,4,4,0,1
0.3651471436023712,5,4,6,5,5
0.3230903744697571,6,3,8,6,6
0.2663369476795196,5,4,3,7,5
0.0335426032543182,3,2,1,10,3
0.0295060705393552,6,3,5,8,6
0.0736844390630722,1,4,0,8,1
0.0621328763663768,4,3,8,7,4
0.3099653720855713,2,4,9,5,2
0.1028010621666908,4,3,2,3,4
0.1038375347852706,1,3,3,9,1
0.0674744173884391,7,3,3,11,7
0.2157862335443496,1,3,3,8,1
0.3360524177551269,2,5,7,3,2
0.1522453427314758,1,3,4,6,1
0.047234907746315,9,3,4,8,9
0.1031675860285759,0,4,7,6,0
0.5462899208068848,7,5,1,5,7
0.3045836687088012,6,4,5,5,6
0.2374900728464126,5,4,3,8,5
0.3367442786693573,0,3,9,8,0
0.1808710694313049,2,4,1,3,2
0.2303955852985382,1,4,7,6,1
0.1171978339552879,6,4,5,6,6
0.4557263255119324,3,5,7,4,3
0.2122985571622848,5,4,5,4,5
0.2911379337310791,3,4,7,5,3
0.4366453886032104,2,4,7,3,2
0.3415620923042297,5,2,6,6,5
0.1897556036710739,5,4,6,6,5
0.3495576977729797,1,2,3,7,1
0.1736875921487808,9,3,4,3,9
0.1377042680978775,4,4,1,11,4
0.3571866750717163,6,4,5,6,6
0.1443873941898346,4,3,1,6,4
0.2904624044895172,9,4,2,3,9
0.0643527433276176,1,2,3,10,1
0.0830072909593582,6,2,5,8,6
0.0619050674140453,6,2,5,9,6
0.0660851895809173,2,4,3,3,2
0.052693422883749,5,4,3,6,5
0.1952015310525894,1,4,7,4,1
0.3343570828437805,7,4,2,4,7
0.0588530115783214,8,3,6,7,8
0.1293600052595138,5,2,3,6,5
0.3884023129940033,7,4,0,5,7
0.3165255486965179,1,4,4,6,1
0.1151137799024581,4,4,4,7,4
0.2151509225368499,1,4,4,6,1
0.2131891697645187,1,4,4,3,1
0.188510313630104,1,2,3,0,1
0.1586128324270248,2,2,3,2,2
0.0457708872854709,9,3,2,5,9
0.1431812644004821,3,4,7,6,3
0.1660493314266204,7,4,3,5,7
0.2277768552303314,1,4,3,5,1
0.1114043593406677,1,4,0,8,1
0.0832090824842453,3,2,2,10,3
0.1310174763202667,1,4,7,4,1
0.1709341704845428,1,4,4,4,1
0.0890699997544288,6,4,6,7,6
0.1915536820888519,1,4,0,7,1
0.3601463139057159,1,4,4,0,1
0.4724006354808807,3,5,7,3,3
0.7586379647254944,4,5,2,3,4
0.2612774074077606,1,3,4,5,1
0.4990352392196655,2,4,4,4,2
0.0910414680838584,9,3,2,7,9
0.5065102577209473,2,4,4,3,2
0.3116444945335388,1,5,7,3,1
0.2810753881931305,1,4,7,9,1
0.4883302450180053,1,5,4,0,1
0.242796778678894,1,5,1,0,1
0.2985292077064514,6,4,5,6,6
0.2680300772190094,0,2,9,6,0
0.1033789813518524,8,3,6,5,8
0.0733623728156089,4,4,6,2,4
0.1955717355012893,7,4,1,7,7
0.1208678409457206,4,3,1,5,4
0.389009028673172,1,4,7,1,1
0.2318675518035888,0,4,1,6,0
0.1449230909347534,4,4,1,6,4
0.0769177973270416,1,4,0,4,1
0.0744600296020507,1,4,0,5,1
0.2208621203899383,3,2,5,4,3
0.1503360122442245,3,3,5,3,3
0.2561039924621582,6,3,5,4,6
0.3497030138969421,0,4,7,4,0
0.110242486000061,1,4,0,0,1
0.109531357884407,5,20,5,6,5
0.2519671320915222,1,4,0,6,1
0.235707938671112,7,4,2,5,7
0.0961125046014785,9,4,0,2,9
0.1329545378684997,9,3,5,6,9
0.1354012638330459,6,4,5,3,6
0.063273124396801,5,3,3,9,5
0.1767772287130355,0,4,1,6,0
0.2849692404270172,2,4,7,4,2
0.5705891251564026,3,4,2,6,3
0.3034053444862366,1,4,7,6,1
0.3321270048618316,7,3,3,2,7
0.267356663942337,1,4,0,5,1
0.3432989120483398,5,3,9,3,5
0.4715831577777862,3,4,8,5,3
0.0597263164818286,8,4,6,9,8
0.0830126926302909,7,4,1,8,7
0.4856092631816864,2,4,9,4,2
0.3722441792488098,3,4,2,4,3
0.6157979965209961,2,5,1,3,2
0.400600403547287,1,4,4,4,1
0.1427887231111526,8,20,3,5,8
0.1467547267675399,1,3,4,3,1
0.1766252368688583,2,3,4,6,2
0.0935904011130333,4,3,1,6,4
0.2027143239974975,6,2,8,5,6
0.3151601552963257,8,4,3,4,8
0.2657878994941711,1,4,4,4,1
0.1383823305368423,3,3,5,4,3
0.1904122829437255,1,3,4,0,1
0.2935793399810791,2,4,3,5,2
0.0808094441890716,1,4,4,4,1
0.3682085871696472,4,20,2,-1,4
0.0754684209823608,4,3,1,6,4
0.1233457624912262,8,2,6,4,8
0.0851109996438026,4,3,1,4,4
0.0646062865853309,2,3,9,7,2
0.1112260296940803,1,3,0,0,1
0.3135218918323517,2,4,1,4,2
0.2032137513160705,5,2,3,9,5
0.1180842518806457,4,3,1,3,4
0.2634718120098114,4,4,2,2,4
0.2150459289550781,1,4,2,7,1
0.1977240592241287,7,2,2,2,7
0.1104612499475479,1,3,4,6,1
0.1769719868898391,6,2,5,6,6
0.1256504654884338,8,4,6,9,8
0.0702781230211258,7,3,1,9,7
0.5354174971580505,3,4,5,6,3
0.3068054616451263,4,4,2,3,4
0.096497818827629,0,3,9,2,0
0.1591290533542633,5,4,6,6,5
0.2945840954780578,3,3,2,6,3
0.2690029144287109,1,3,3,7,1
0.4295410215854645,4,4,2,2,4
0.2808449268341064,1,4,4,5,1
0.3243224918842315,2,4,7,3,2
0.1276937127113342,6,3,5,6,6
0.3484506607055664,6,3,5,6,6
0.1303824037313461,4,3,1,5,4
0.0800284817814827,5,3,6,5,5
0.217530757188797,0,4,9,6,0
0.3572285771369934,3,5,7,4,3
0.3659392297267914,0,4,9,4,0
0.2197647541761398,1,3,7,0,1
0.0825719237327575,6,3,4,9,6
0.0988820418715477,6,2,8,9,6
0.1820085495710373,7,4,2,7,7
0.2696558833122253,7,5,7,5,7
0.19196617603302,1,4,3,0,1
0.0485607422888278,1,3,3,0,1
0.2466637641191482,4,4,8,3,4
0.1801525503396988,1,4,6,0,1
0.3734728395938873,1,4,6,5,1
0.2996156215667724,2,4,3,2,2
0.207518845796585,3,2,5,4,3
0.0964723378419876,1,2,3,6,1
0.2691490054130554,1,5,4,0,1
0.0891609713435173,4,4,1,4,4
0.0935402736067771,8,20,8,8,8
0.1703838557004928,1,2,3,7,1
0.1432976871728897,6,2,5,8,6
0.1590227335691452,4,3,9,6,4
0.0921745672821998,8,4,9,8,8
0.0628182217478752,1,3,3,14,1
0.0843738615512847,5,3,3,12,5
0.0556092113256454,5,3,3,6,5
0.0644305646419525,4,3,2,6,4
0.1298806965351104,1,4,7,5,1
0.1251293569803238,1,3,7,6,1
0.1470294296741485,0,3,6,6,0
0.2414470016956329,5,4,7,6,5
