ddbs,gt,steps_to_atk,predictions,Flipping_Freq,Model_preds
0.0431059338152408,1,3,6,4,1
0.0820104479789733,7,3,2,7,7
0.0585956312716007,3,4,2,9,3
0.1971097588539123,5,4,3,6,5
0.1784474551677703,1,4,8,4,1
0.0943667367100715,7,4,2,9,7
0.1928683668375015,5,4,6,6,5
0.2699134945869446,1,5,7,5,1
0.1893494129180908,8,4,6,5,8
0.4041272401809692,1,5,7,7,1
0.3339931070804596,6,4,8,6,6
0.3727641701698303,4,5,6,2,4
0.1593454778194427,1,5,5,5,1
0.0421154424548149,9,2,8,8,9
0.0911545902490615,3,3,5,6,3
0.0518217757344245,3,3,5,12,3
0.1082378625869751,5,3,6,6,5
0.2012996524572372,1,5,9,-1,1
0.2042204737663269,7,4,2,5,7
0.1190262883901596,1,4,3,-1,1
0.2738255262374878,2,5,5,3,2
0.2259923070669174,1,5,4,6,1
0.102797694504261,0,3,9,9,0
0.0875059366226196,4,3,1,5,4
0.1720544397830963,4,4,2,3,4
0.1566932648420334,1,5,7,4,1
0.1880979388952255,8,4,6,6,8
0.0905109196901321,3,3,9,9,3
0.115202710032463,6,3,8,2,6
0.0768152251839637,1,4,9,4,1
0.0898879095911979,2,3,9,6,2
0.1777928620576858,0,4,6,6,0
0.3315616548061371,2,4,3,3,2
0.0964620113372802,1,4,4,6,1
0.0559304766356945,0,4,1,10,0
0.257538765668869,9,4,2,8,9
0.1062309294939041,5,4,6,10,5
0.11158087849617,3,20,8,8,3
0.1248191446065902,3,20,3,16,3
0.1101709306240081,5,20,5,8,5
0.1552708745002746,7,4,2,5,7
0.1259540170431137,1,4,4,6,1
0.3042482137680053,0,5,2,6,0
0.1244011521339416,4,4,1,12,4
0.554718017578125,1,6,7,4,1
0.36838099360466,4,5,2,3,4
0.2131283581256866,1,5,2,-1,1
0.2137688398361206,4,4,1,2,4
0.0634615421295166,5,3,3,8,5
0.141318529844284,2,4,9,5,2
0.3314071297645569,2,5,3,3,2
0.2093865424394607,3,4,2,3,3
0.1603680998086929,0,4,9,6,0
0.0884753838181495,6,3,0,6,6
0.0573732703924179,3,4,8,4,3
0.066802978515625,9,3,1,6,9
0.2981353402137756,1,5,4,-1,1
0.2060823887586593,8,3,6,6,8
0.0991831794381141,7,3,2,5,7
0.0462490916252136,1,4,6,5,1
0.106800228357315,3,4,7,5,3
0.2564240097999573,1,5,2,-1,1
0.0731859505176544,9,3,0,6,9
0.0579814426600933,3,3,8,6,3
0.2110650092363357,2,5,8,3,2
0.0468938946723938,5,3,3,8,5
0.1336669027805328,1,4,8,5,1
0.034796942025423,3,3,1,4,3
0.548730731010437,4,5,6,4,4
0.2469376325607299,8,4,3,5,8
0.0592355541884899,3,4,5,4,3
0.0323978886008262,4,3,5,4,4
0.0826944261789321,2,4,3,5,2
0.0507932379841804,1,3,2,3,1
0.067014105618,3,4,8,10,3
0.0813979804515838,2,4,9,4,2
0.0669972077012062,3,4,5,7,3
0.1822650730609893,5,4,6,6,5
0.1192283183336258,1,5,9,5,1
0.0747413784265518,1,3,4,9,1
0.2093101292848587,3,4,5,3,3
0.32480588555336,5,4,6,3,5
0.1685225069522857,8,4,3,4,8
0.1029791235923767,1,4,2,5,1
0.1838781684637069,7,4,1,5,7
0.0671986043453216,6,4,5,6,6
0.164330393075943,5,5,7,6,5
0.0590254552662372,6,3,5,7,6
0.0821609571576118,4,4,6,10,4
0.2107830196619033,1,5,7,-1,1
0.0948082208633422,0,4,1,6,0
0.0773086920380592,8,4,6,8,8
0.0492802932858467,8,4,3,11,8
0.0384283848106861,1,3,6,14,1
0.0777897238731384,3,4,9,10,3
0.0414422713220119,6,3,5,7,6
0.0604079142212867,8,3,6,8,8
0.0367620512843132,4,4,6,3,4
0.0554407685995101,1,4,4,7,1
0.0971982702612876,7,4,2,6,7
0.2123695760965347,4,4,1,3,4
0.1897694170475006,9,4,2,6,9
0.1459126323461532,8,4,2,7,8
0.1341997236013412,4,4,1,3,4
0.3345699906349182,4,5,6,3,4
0.0625496506690979,9,4,8,4,9
0.1394296586513519,6,20,6,5,6
0.0692643895745277,8,3,3,8,8
0.269364595413208,2,4,4,4,2
0.203999176621437,1,4,4,4,1
0.1295799314975738,0,4,2,6,0
0.2014905363321304,4,5,6,3,4
0.0459632650017738,6,3,1,10,6
0.2878334820270538,2,5,9,4,2
0.230057030916214,8,4,3,5,8
0.0785504356026649,9,3,4,7,9
0.03089240193367,3,2,1,5,3
0.0381693132221698,9,4,0,10,9
0.150592416524887,4,4,3,7,4
0.0770725756883621,4,4,6,4,4
0.2469808310270309,1,5,7,-1,1
0.2908291518688202,1,5,4,6,1
0.1842355281114578,9,4,2,5,9
0.1347711235284805,5,4,6,4,5
0.0836740881204605,3,4,9,11,3
0.0402386710047721,3,3,7,16,3
0.0721085742115974,2,4,5,4,2
0.0441116727888584,5,4,3,7,5
0.1524376422166824,1,5,4,-1,1
0.0417847111821174,8,4,9,6,8
0.1909984350204467,1,5,3,-1,1
0.2063772529363632,5,4,3,3,5
0.1402694582939148,3,4,5,5,3
0.2546969652175903,0,4,6,4,0
0.1464545726776123,0,4,6,6,0
0.1884888112545013,4,4,1,3,4
0.1881804168224334,7,4,2,5,7
0.1546573489904403,2,4,7,3,2
0.1418211907148361,8,4,8,5,8
0.1794805228710174,6,4,8,4,6
0.041396077722311,3,3,5,7,3
0.1364803463220596,3,3,5,5,3
0.0777417570352554,2,3,7,10,2
0.078782670199871,0,4,8,13,0
0.0556937977671623,7,3,1,8,7
0.1258661597967147,1,4,0,10,1
0.1936788558959961,9,4,2,9,9
0.1859035044908523,2,4,1,5,2
0.1450726687908172,7,5,2,5,7
0.323387861251831,6,5,5,5,6
0.2765417098999023,5,4,6,5,5
0.2324290573596954,7,4,3,5,7
0.2786288559436798,2,5,4,4,2
0.197718933224678,9,5,4,5,9
0.1107886731624603,1,20,7,-1,1
0.1280248016119003,2,4,7,4,2
0.0858801901340484,0,3,1,11,0
0.0890262424945831,8,4,3,9,8
0.2911572754383087,8,4,3,6,8
0.4189059138298034,5,4,3,6,5
0.1886264681816101,3,4,8,6,3
0.3271600008010864,5,5,1,4,5
0.1606899350881576,6,4,8,6,6
0.1971261501312255,0,4,4,4,0
0.0539434403181076,5,4,9,8,5
0.1032275781035423,1,4,2,8,1
0.1726969480514526,7,4,1,6,7
0.1940739899873733,6,4,8,8,6
0.0271510444581508,7,3,3,9,7
0.0389610528945922,5,3,3,6,5
0.0395190492272377,4,3,7,6,4
0.1512544006109237,1,4,4,-1,1
0.101229690015316,5,4,6,5,5
0.0666334256529808,2,4,8,10,2
0.0819509178400039,8,4,1,10,8
0.0885915383696556,2,4,8,4,2
0.3008610904216766,4,5,2,3,4
0.4627211391925812,2,4,7,5,2
0.2463267147541046,7,4,1,6,7
0.1198330521583557,6,3,8,7,6
0.0996880307793617,4,4,6,3,4
0.1694798171520233,1,4,7,4,1
0.1118128523230552,9,4,2,5,9
0.1203814595937728,2,4,1,2,2
0.1754744946956634,1,5,4,-1,1
0.1111038997769355,1,4,0,-1,1
0.0924661234021186,1,4,0,6,1
0.0371094830334186,5,20,6,6,5
0.0282533448189497,9,2,3,8,9
0.1433696746826172,5,4,3,5,5
0.1037205755710601,6,4,0,6,6
0.1613498777151107,8,4,3,7,8
0.0359038934111595,5,3,3,11,5
0.0684964880347251,1,3,4,9,1
0.0870481729507446,5,3,3,5,5
0.0489612035453319,8,3,3,12,8
0.2954773306846618,2,7,9,3,2
0.1534603685140609,1,20,0,7,1
0.1055851876735687,2,4,4,5,2
0.3169821500778198,5,5,4,7,5
0.1219797730445861,1,4,4,7,1
0.1718632876873016,7,4,0,6,7
0.2207759320735931,4,4,6,2,4
0.2995908856391907,2,5,0,5,2
0.4029463827610016,3,4,9,5,3
0.1883657425642013,7,4,2,5,7
0.2355407476425171,3,4,8,5,3
0.2713287472724914,4,5,5,4,4
0.2633015513420105,2,4,3,4,2
0.2239029109477996,1,5,4,6,1
0.2437804788351059,2,5,9,3,2
0.0750763341784477,8,3,6,8,8
0.123642586171627,0,4,9,6,0
0.227986678481102,0,5,9,4,0
0.1625552028417587,2,4,7,3,2
0.0395271331071853,5,3,6,6,5
0.0465786084532737,6,3,8,4,6
0.1944708079099655,1,5,0,7,1
0.1057743355631828,3,4,2,9,3
0.0942911282181739,0,4,9,8,0
0.1881318837404251,1,4,8,-1,1
0.1398042738437652,9,4,4,5,9
0.2240206897258758,4,5,8,3,4
0.099204771220684,5,4,3,6,5
0.0352332703769207,9,3,5,5,9
0.0532902851700782,2,3,7,2,2
0.0316067039966583,6,4,5,6,6
0.0440745428204536,1,3,3,7,1
0.18316151201725,5,4,6,6,5
0.1003154888749122,9,4,5,6,9
0.0649976879358291,3,4,8,4,3
0.1075910106301307,1,5,2,5,1
0.0888049378991127,4,3,1,2,4
0.1467570960521698,3,4,8,4,3
0.1920846551656723,1,6,0,4,1
0.1205348446965217,2,4,7,7,2
0.3177899718284607,1,5,5,-1,1
0.2357451617717743,3,4,8,6,3
0.146378681063652,1,5,7,8,1
0.1202954873442649,6,4,5,10,6
0.1698338091373443,2,5,2,4,2
0.0527225285768508,9,3,2,8,9
0.1414118707180023,7,4,2,2,7
0.0790075436234474,2,4,8,10,2
0.198166474699974,0,20,9,9,0
0.3576933741569519,3,20,3,6,3
0.2229866981506347,1,4,7,6,1
0.0890651866793632,8,3,3,6,8
0.2793278098106384,2,5,9,5,2
0.0484144911170005,3,3,8,10,3
0.2957652807235718,1,20,1,4,1
0.2169806808233261,0,8,1,8,0
0.1273220926523208,5,5,8,7,5
0.1385346502065658,2,4,9,8,2
0.0699160322546958,4,3,2,3,4
0.1168770119547844,1,4,4,6,1
0.2115415334701538,4,4,6,3,4
0.049212209880352,4,3,1,6,4
0.0355041325092315,9,3,2,9,9
0.1978589743375778,4,5,1,5,4
0.1300243288278579,9,4,8,6,9
0.176677867770195,1,4,4,9,1
0.1182842403650283,1,3,4,6,1
0.1009870842099189,1,4,4,8,1
0.0231502763926982,9,3,0,6,9
0.2450039237737655,1,4,7,6,1
0.0997223034501075,8,4,2,7,8
0.3609484434127807,8,5,2,6,8
0.317750334739685,2,5,3,5,2
0.1629184633493423,6,4,5,7,6
0.0640725642442703,2,3,1,9,2
0.0781313553452491,7,4,1,5,7
0.1370863169431686,2,4,8,5,2
0.0263790749013423,9,3,4,12,9
0.2417550086975097,1,5,8,3,1
0.0996087417006492,8,4,1,4,8
0.1705763489007949,3,4,5,7,3
0.0869461447000503,0,4,8,7,0
0.0912107974290847,2,4,8,7,2
0.0909711197018623,2,4,8,7,2
0.0658727437257766,8,3,6,6,8
0.0479360148310661,0,4,8,6,0
0.2638421058654785,2,4,4,2,2
0.2148468494415283,1,5,7,4,1
0.0335757844150066,8,3,6,10,8
0.0381673276424407,3,4,1,19,3
0.0700393915176391,2,3,5,14,2
0.1143747121095657,8,4,3,15,8
0.2611511945724487,5,5,3,6,5
0.2938103377819061,1,5,7,6,1
0.1429151892662048,1,4,9,6,1
0.0823096707463264,5,3,6,5,5
0.2521509528160095,7,4,2,5,7
0.1773179471492767,2,5,7,3,2
0.0383653454482555,1,3,4,5,1
0.0469649359583854,9,3,2,3,9
0.0578732974827289,0,4,2,6,0
0.2166884690523147,6,4,8,8,6
0.2556985914707184,8,4,3,7,8
0.2692530155181885,2,4,7,3,2
0.0765112489461898,1,4,7,5,1
0.0751419216394424,3,3,5,8,3
0.1326660066843032,6,4,5,6,6
0.1571084856986999,1,4,4,-1,1
0.1461786329746246,1,4,8,3,1
0.0772557631134986,1,4,0,7,1
0.0538815595209598,1,3,0,9,1
0.0583872161805629,7,3,3,8,7
0.2370108067989349,2,5,8,2,2
0.2008141428232193,3,4,9,6,3
0.1647363305091858,1,4,4,6,1
0.1945263445377349,4,4,1,3,4
0.4018980860710144,4,5,2,2,4
0.1204171329736709,1,4,4,9,1
0.0952404886484146,0,3,9,10,0
0.0672949030995369,1,3,7,7,1
0.1334882974624633,3,3,5,6,3
0.1530223190784454,5,4,3,9,5
0.1321998536586761,8,4,6,10,8
0.1204226091504097,8,4,6,7,8
0.1450835019350052,4,4,8,4,4
0.3636508882045746,2,5,3,4,2
0.1481847316026687,1,4,4,8,1
0.2511526048183441,0,5,9,8,0
0.1897065192461013,1,5,3,7,1
0.1559870541095733,1,4,2,10,1
0.4004687666893005,4,5,3,6,4
0.2162549048662185,1,4,3,-1,1
0.0730682015419006,9,3,0,8,9
0.0716361105442047,3,3,5,6,3
0.1232618987560272,7,4,3,6,7
0.1646352112293243,7,4,3,4,7
0.1056727990508079,1,4,4,-1,1
0.045839499682188,4,3,8,2,4
0.0923067778348922,0,4,6,4,0
0.2223532795906067,3,4,2,7,3
0.0859217122197151,9,3,1,13,9
0.1035935506224632,1,4,2,-1,1
0.0711614787578582,5,4,9,3,5
0.336179107427597,1,5,4,-1,1
0.1436072587966919,5,4,8,3,5
0.1640874594449997,2,4,3,4,2
0.2179812490940094,3,4,2,4,3
0.0705566257238388,6,4,8,5,6
0.0934079438447952,3,4,2,3,3
0.1361200362443924,1,4,2,-1,1
0.1550389677286148,5,4,3,6,5
0.0597208589315414,3,3,5,5,3
0.0329389534890651,8,3,0,10,8
0.1359072476625442,5,4,4,6,5
0.1050669625401496,1,4,0,5,1
0.1426078528165817,2,20,2,4,2
0.2111608833074569,7,5,1,5,7
0.2035454958677292,1,4,6,9,1
0.2959502935409546,0,5,8,10,0
0.0400403924286365,7,3,2,4,7
0.0651082918047905,8,3,3,6,8
0.0879962593317031,7,3,1,9,7
0.0952969938516616,6,4,0,11,6
0.0490149967372417,3,4,1,8,3
0.111330933868885,7,3,5,6,7
0.0848985612392425,0,3,1,5,0
0.1375712007284164,1,4,7,5,1
0.0767852887511253,9,3,4,9,9
0.3886277079582214,3,5,4,6,3
0.3872244656085968,5,5,6,5,5
0.2315704524517059,9,5,0,7,9
0.2244410216808319,3,4,8,6,3
0.4633183777332306,2,4,1,5,2
0.1831517666578292,8,4,2,6,8
0.2103041410446167,1,5,7,-1,1
0.1256810128688812,1,4,4,-1,1
0.177363783121109,5,4,3,6,5
0.2866888344287872,6,4,5,6,6
0.3937951624393463,5,4,6,6,5
0.0179881770163774,3,2,1,8,3
0.0331695787608623,6,3,8,12,6
0.0711209625005722,1,4,0,8,1
0.0388554371893405,4,3,9,7,4
0.2374668568372726,2,4,9,6,2
0.0734560191631317,4,4,3,10,4
0.0907059460878372,1,2,2,10,1
0.0723260343074798,7,4,3,12,7
0.1346939355134964,1,4,2,7,1
0.1992820799350738,2,4,1,5,2
0.1212542802095413,1,4,4,6,1
0.0474325604736804,9,3,3,5,9
0.1401032358407974,0,4,7,6,0
0.2391388565301895,7,5,3,6,7
0.1704970896244049,6,4,5,5,6
0.2429355084896087,5,4,3,6,5
0.3343718647956848,0,5,0,4,0
0.1851298809051513,2,4,8,4,2
0.2098583579063415,1,4,0,4,1
0.0888584479689598,6,4,3,8,6
0.2576389014720917,3,4,7,4,3
0.1352672576904297,5,4,8,5,5
0.2265927642583847,3,4,8,5,3
0.3025117218494415,2,5,7,3,2
0.208503246307373,5,4,6,6,5
0.1377206891775131,5,4,6,6,5
0.1322928071022033,1,4,3,7,1
0.3014112412929535,9,4,4,3,9
0.1471723467111587,4,4,1,12,4
0.1531601995229721,6,3,5,9,6
0.1144564598798751,4,4,1,12,4
0.2961194813251495,9,5,2,2,9
0.0389939881861209,1,3,5,5,1
0.06489297747612,6,3,8,9,6
0.0552621893584728,6,3,5,7,6
0.0585917010903358,2,4,7,4,2
0.0452080182731151,5,4,3,3,5
0.0815597474575042,1,4,2,-1,1
0.121910460293293,7,4,3,6,7
0.041554570198059,8,3,6,9,8
0.0859977453947067,5,4,3,6,5
0.1921167969703674,7,5,3,5,7
0.2361863702535629,1,4,2,-1,1
0.0911632105708122,4,4,1,8,4
0.1123987212777137,1,4,7,-1,1
0.1531592905521392,1,4,7,-1,1
0.1023329719901084,1,4,5,-1,1
0.0602038986980915,2,3,3,6,2
0.054206945002079,9,4,0,5,9
0.056431770324707,3,4,6,6,3
0.1480616182088852,7,4,3,5,7
0.0649463757872581,1,3,8,6,1
0.0921974629163742,1,4,0,10,1
0.0930607765913009,3,4,9,7,3
0.1219512671232223,1,4,2,4,1
0.1232342422008514,1,4,8,4,1
0.0468656532466411,6,3,0,8,6
0.0467902161180973,1,3,0,10,1
0.2032750248908996,1,5,3,-1,1
0.2647641897201538,3,5,5,3,3
0.4346630573272705,4,5,9,3,4
0.299778550863266,1,5,7,6,1
0.2851317822933197,2,5,1,5,2
0.1022640615701675,9,4,4,7,9
0.2979781627655029,2,4,4,4,2
0.191165879368782,1,5,4,8,1
0.1659802049398422,1,4,8,7,1
0.2223512679338455,1,5,4,4,1
0.2069731801748275,1,5,8,-1,1
0.1292585581541061,6,4,5,6,6
0.2522577941417694,0,4,3,6,0
0.1046807765960693,8,4,6,5,8
0.0626982823014259,4,3,6,7,4
0.1065838262438774,7,4,1,7,7
0.1032464280724525,4,4,1,5,4
0.2070921212434768,1,5,7,-1,1
0.2850632071495056,0,5,7,6,0
0.1812053471803665,4,4,1,6,4
0.0742056965827941,1,4,0,4,1
0.0447944290935993,1,3,4,6,1
0.1209821254014968,3,3,5,4,3
0.0887215510010719,3,4,5,4,3
0.2528105974197387,6,5,5,4,6
0.2965039908885956,0,5,2,4,0
0.1221267059445381,1,4,0,4,1
0.1598864197731018,5,4,9,6,5
0.1519824564456939,1,5,0,6,1
0.1269676089286804,7,4,1,5,7
0.1027683541178703,9,4,8,2,9
0.1492582559585571,9,4,4,5,9
0.0794179365038871,6,3,5,3,6
0.0812893360853195,5,4,3,8,5
0.1546692997217178,0,5,1,5,0
0.1258837729692459,2,4,7,6,2
0.4163834452629089,3,5,8,4,3
0.2370999604463577,1,5,2,-1,1
0.2041662186384201,7,3,3,5,7
0.1818062365055084,1,5,0,4,1
0.2587470710277557,5,4,9,3,5
0.316943347454071,3,5,2,4,3
0.024823697283864,8,4,3,11,8
0.1183161884546279,7,4,1,5,7
0.3319643139839172,2,5,9,5,2
0.1979591697454452,3,4,8,4,3
0.39739790558815,2,7,2,3,2
0.1708457469940185,1,4,7,4,1
0.1468423008918762,8,4,3,6,8
0.1928611695766449,1,4,8,-1,1
0.1663489043712616,2,4,9,6,2
0.0852777659893035,4,3,1,7,4
0.215986281633377,6,4,8,5,6
0.1899203658103943,8,4,9,3,8
0.2211651802062988,1,4,4,3,1
0.0899187102913856,3,4,5,7,3
0.1727014034986496,1,4,6,-1,1
0.1647964268922805,2,4,3,5,2
0.0424939095973968,1,20,4,6,1
0.281093955039978,4,5,2,3,4
0.0887150168418884,4,4,1,3,4
0.0353669747710228,8,4,6,8,8
0.0697252824902534,4,3,6,8,4
0.0719381719827652,2,3,3,7,2
0.071586325764656,1,3,7,-1,1
0.3473387062549591,2,4,7,3,2
0.2054812610149383,5,4,3,6,5
0.0553200095891952,4,4,2,3,4
0.1307531297206878,4,4,9,6,4
0.0479968078434467,1,3,2,9,1
0.112098142504692,7,3,2,9,7
0.0607309527695179,1,3,4,4,1
0.097888745367527,6,4,5,7,6
0.1027566939592361,8,4,3,9,8
0.110063225030899,7,4,1,8,7
0.2130496650934219,3,3,5,8,3
0.1689484566450119,4,5,1,2,4
0.074269562959671,0,3,9,5,0
0.1360861808061599,5,4,6,6,5
0.3791893720626831,3,5,8,4,3
0.2245253324508667,1,4,3,7,1
0.4247316122055053,4,6,1,2,4
0.1705280691385269,1,4,6,5,1
0.1792992651462555,2,4,9,7,2
0.2012059092521667,6,4,5,6,6
0.1938473433256149,6,4,5,6,6
0.1792063862085342,4,4,3,5,4
0.1023837700486183,5,4,6,5,5
0.0666631162166595,0,4,9,6,0
0.2536105811595917,3,4,8,4,3
0.2941583395004272,0,5,6,4,0
0.0965630859136581,1,4,4,-1,1
0.1040044650435447,6,4,8,10,6
0.066962145268917,6,3,8,12,6
0.2356549948453903,7,11,3,7,7
0.1127585843205452,7,4,3,5,7
0.0994688048958778,1,4,8,-1,1
0.0388783812522888,1,3,0,5,1
0.1722625792026519,4,5,2,1,4
0.2144273519515991,1,4,8,-1,1
0.2311860471963882,1,4,4,6,1
0.2000415623188018,2,5,4,2,2
0.2068656533956527,3,4,9,4,3
0.0616264902055263,1,4,8,6,1
0.15896937251091,1,5,4,-1,1
0.0277136955410242,4,3,1,2,4
0.0415915623307228,8,20,8,8,8
0.1451277583837509,1,4,8,8,1
0.160467118024826,6,4,0,8,6
0.1026452854275703,4,4,9,6,4
0.0529353767633438,8,4,9,10,8
0.0289397165179252,1,3,3,16,1
0.0487255975604057,5,3,3,11,5
0.0360755175352096,5,4,3,8,5
0.0367178879678249,4,4,1,7,4
0.101529948413372,1,4,7,5,1
0.0791418179869651,1,4,7,6,1
