ddbs,gt,steps_to_atk,predictions
2.9106392860412598,0,1,13
2.930541753768921,0,1,58
2.757549524307251,0,1,13
2.7696595191955566,0,2,104
2.8915822505950928,0,1,17
2.9086642265319824,0,1,187
2.6824443340301514,0,2,46
2.7962212562561035,0,2,58
2.873617172241211,0,1,185
2.802182674407959,0,1,58
2.7251157760620117,0,1,79
2.7123141288757324,0,1,54
2.7274134159088135,0,1,163
2.9871835708618164,0,1,129
2.889478921890259,0,2,26
2.8086013793945312,0,1,31
2.8421449661254883,0,1,188
2.882251501083374,0,2,46
2.879969358444214,0,1,181
2.7929670810699463,0,1,187
2.856307029724121,0,1,104
2.8679380416870117,0,1,46
2.803514242172241,0,1,16
2.960085868835449,0,1,185
2.7971584796905518,0,1,46
2.8786189556121826,0,1,17
2.9260149002075195,0,1,21
2.8457071781158447,0,1,196
2.5993032455444336,0,1,13
2.7340056896209717,0,1,196
2.688917875289917,0,2,60
2.8384318351745605,0,1,185
2.9706366062164307,0,2,102
2.874669313430786,0,1,26
2.8405909538269043,0,1,88
2.8731400966644287,0,1,181
2.444073438644409,0,1,175
2.738818407058716,0,1,36
2.860548257827759,0,1,185
2.7489428520202637,0,1,190
2.78362774848938,0,1,17
2.7804019451141357,0,1,186
2.861377477645874,0,2,38
2.9461519718170166,0,1,137
2.711963176727295,0,1,168
2.7355263233184814,0,1,47
2.8118574619293213,0,1,90
2.942141056060791,0,1,17
2.822413206100464,0,1,48
2.8110077381134033,0,1,69
2.793182134628296,0,1,172
2.8111557960510254,0,1,47
2.778965473175049,0,1,46
2.7714550495147705,0,1,178
2.7911860942840576,0,2,106
2.8456850051879883,0,2,18
2.868917465209961,0,2,16
2.7093353271484375,0,1,99
2.9579224586486816,0,2,26
2.9284729957580566,0,1,58
2.757793426513672,0,2,159
2.9715890884399414,0,1,38
2.6473686695098877,0,1,13
2.871304988861084,0,1,46
2.6892902851104736,0,1,23
2.5572845935821533,0,1,186
2.8834011554718018,0,1,13
2.445427417755127,0,1,189
2.961284637451172,0,1,46
2.82772159576416,0,1,64
2.7401630878448486,0,1,23
2.862370729446411,0,1,194
2.77549147605896,0,1,13
2.7682747840881348,0,1,179
2.795605421066284,0,2,123
2.809318780899048,0,1,185
2.870482921600342,0,2,17
2.916491985321045,0,2,182
2.7995471954345703,0,1,104
2.8454575538635254,0,1,185
2.6266865730285645,0,1,13
2.6087496280670166,0,1,131
2.719550609588623,0,1,58
2.820255756378174,0,1,187
2.777477502822876,0,1,189
2.915540933609009,0,1,17
2.922405242919922,0,1,181
2.696776866912842,0,1,58
2.7880258560180664,0,1,190
2.746046304702759,0,1,83
2.9859938621520996,0,1,186
2.6838982105255127,0,2,182
2.8414666652679443,0,1,174
2.928001880645752,0,1,185
2.923318386077881,0,1,182
2.779776096343994,0,1,106
2.686939239501953,0,1,14
2.8052592277526855,0,1,46
2.8292248249053955,0,1,122
2.937601327896118,0,1,152
2.909933090209961,0,1,187
2.806234121322632,0,1,141
3.0172927379608154,0,1,17
2.75075364112854,0,1,131
2.7479071617126465,0,1,67
2.643315315246582,0,2,113
2.630012035369873,0,1,175
2.917064666748047,0,2,141
2.999976396560669,0,1,181
2.904055595397949,0,2,38
2.6836535930633545,0,1,13
2.910288095474243,0,2,185
2.6065187454223633,0,1,47
2.6963462829589844,0,1,183
2.712414026260376,0,1,186
2.879338502883911,0,1,10
2.862520694732666,0,1,174
2.7890474796295166,0,1,46
2.691765308380127,0,1,17
2.792393445968628,0,1,182
2.8200387954711914,0,1,196
2.7402427196502686,0,1,23
2.7811896800994873,0,2,17
2.7874815464019775,0,1,47
2.785398244857788,0,2,183
2.70668888092041,0,1,13
2.8646814823150635,0,1,83
2.9021646976470947,0,1,13
2.8258121013641357,0,1,11
2.782334804534912,0,1,41
2.7610878944396973,0,1,79
2.984650135040283,0,1,58
2.875218152999878,0,2,186
3.0001795291900635,0,1,189
2.683953046798706,0,1,188
2.76664662361145,0,1,14
2.9183404445648193,0,1,90
2.953521251678467,0,1,177
2.7844114303588867,0,1,22
2.904663324356079,0,2,3
2.789316177368164,0,1,17
2.603548049926758,0,1,189
2.839616060256958,0,2,23
2.6672720909118652,0,1,131
2.790894031524658,0,2,130
2.572793960571289,0,1,58
2.7980778217315674,0,2,131
2.8054921627044678,0,1,20
2.8394486904144287,0,2,36
2.7039663791656494,0,1,180
2.8626692295074463,0,1,3
2.8671586513519287,0,1,190
2.775937557220459,0,1,46
2.897128105163574,0,1,174
2.9573605060577393,0,1,189
2.794379234313965,0,2,17
2.6077990531921387,0,1,187
2.804805040359497,0,1,121
2.7373225688934326,0,1,17
2.7454774379730225,0,1,186
2.7489817142486572,0,1,4
3.0387606620788574,0,2,38
2.717662811279297,0,1,23
2.8805289268493652,0,1,48
2.899270534515381,0,1,17
2.7835237979888916,0,2,46
2.703038454055786,0,1,13
2.8146908283233643,0,1,113
2.908935546875,0,1,107
2.9011149406433105,0,1,58
2.7535648345947266,0,2,144
2.8006105422973633,0,2,188
2.800781488418579,0,1,128
2.925215244293213,0,1,80
2.780820608139038,0,1,46
3.0813260078430176,0,1,191
2.8118059635162354,0,2,13
2.694507360458374,0,1,172
2.8232500553131104,0,1,46
2.817678451538086,0,1,179
2.8092386722564697,0,1,17
2.8558433055877686,0,1,35
2.6953320503234863,0,1,104
2.908931016921997,0,1,19
2.792447566986084,0,2,182
2.982834577560425,0,1,187
2.828911781311035,0,1,162
2.9141039848327637,0,2,26
2.897566318511963,0,1,76
2.87518572807312,0,2,90
2.8359224796295166,0,1,27
2.8104088306427,0,1,14
2.9841837882995605,0,2,139
2.815857172012329,0,1,159
2.7869677543640137,0,1,161
2.8585915565490723,0,1,186
3.003666639328003,0,1,191
2.7721927165985107,0,2,144
2.8616364002227783,0,1,182
2.7696340084075928,0,1,185
2.891914129257202,0,1,161
2.7427544593811035,0,1,77
2.8725690841674805,0,1,17
2.8101699352264404,0,1,173
2.9421908855438232,0,2,39
2.9017043113708496,0,1,36
2.803309202194214,0,1,185
2.8095667362213135,0,1,186
2.8510944843292236,0,1,16
2.975198268890381,0,1,184
2.744722843170166,0,2,89
2.9129433631896973,0,2,136
2.9619386196136475,0,1,184
2.788393020629883,0,2,16
2.7496893405914307,0,1,17
2.901038408279419,0,2,17
2.7015631198883057,0,1,35
2.80230450630188,0,1,92
2.7942886352539062,0,1,192
2.857384204864502,0,1,187
2.8466100692749023,0,2,17
2.56830096244812,0,1,186
2.9233052730560303,0,1,175
3.017850160598755,0,1,190
2.810734748840332,0,1,187
2.9224650859832764,0,1,58
2.9167983531951904,0,1,17
2.772886037826538,0,15,58
2.8787808418273926,0,1,68
2.9510793685913086,0,1,163
2.771015167236328,0,1,190
2.782932996749878,0,1,131
2.8235294818878174,0,1,41
2.776033639907837,0,1,16
2.9360148906707764,0,1,185
2.938638687133789,0,1,46
2.830328941345215,0,1,182
2.8505640029907227,0,1,152
2.823545455932617,0,1,182
2.8621885776519775,0,2,186
2.9290614128112793,0,2,102
2.954270124435425,0,1,134
2.7983884811401367,0,1,105
2.7783138751983643,0,1,193
2.9643194675445557,0,2,186
2.7170722484588623,0,1,58
2.930476188659668,0,1,189
2.6909615993499756,0,3,108
2.9832875728607178,0,1,182
2.784811019897461,0,1,185
2.7351858615875244,0,1,17
2.9408397674560547,0,1,17
2.841521739959717,0,1,46
2.989530563354492,0,1,13
2.872068405151367,0,2,26
2.7726376056671143,0,1,23
2.946566343307495,0,2,185
2.5897397994995117,0,2,29
2.8268613815307617,0,2,136
2.8026976585388184,0,1,149
2.7935163974761963,0,1,179
2.7397427558898926,0,1,33
3.13142991065979,0,1,183
2.6744747161865234,0,1,113
2.9544966220855713,0,1,17
2.9048922061920166,0,1,17
2.7821431159973145,0,2,141
2.86940860748291,0,2,64
2.6452295780181885,0,1,130
2.6514108180999756,0,2,184
2.8741841316223145,0,1,185
2.6742360591888428,0,1,174
2.9292805194854736,0,2,181
2.7870094776153564,0,1,79
2.7874045372009277,0,1,58
2.9173696041107178,0,1,181
2.8781042098999023,0,1,16
2.855015993118286,0,2,46
2.7317848205566406,0,1,184
2.885456085205078,0,1,186
2.819532632827759,0,2,13
2.985137462615967,0,1,168
2.887420177459717,0,1,185
2.7155914306640625,0,1,149
2.783644676208496,0,1,192
2.80258846282959,0,2,182
2.8579938411712646,0,2,104
2.9165875911712646,0,1,45
2.793997287750244,0,1,31
2.7099504470825195,0,1,17
2.8970160484313965,0,1,184
2.9379947185516357,0,1,101
2.943694591522217,0,1,182
2.67142915725708,0,2,13
2.738037347793579,0,1,174
2.71374249458313,0,2,106
2.8376402854919434,0,1,185
2.786304473876953,0,2,137
2.776167392730713,0,1,192
2.686781167984009,0,2,23
2.83962345123291,0,1,51
2.8762848377227783,0,1,94
2.844531774520874,0,1,46
2.9126927852630615,0,1,174
2.847663402557373,0,1,58
2.764871120452881,0,2,58
2.842362642288208,0,1,161
2.9284441471099854,0,2,158
2.8181262016296387,0,1,186
2.6667609214782715,0,1,182
2.99735689163208,0,1,38
2.8500454425811768,0,1,174
2.833974838256836,0,1,186
2.7389888763427734,0,2,106
2.851043939590454,0,1,58
2.9507718086242676,0,1,46
2.9892966747283936,0,1,114
2.7822790145874023,0,2,38
2.9067821502685547,0,1,17
2.8980324268341064,0,1,161
2.6279754638671875,0,2,37
2.8613440990448,0,2,46
2.7691304683685303,0,1,45
2.9962964057922363,0,1,16
2.9208593368530273,0,1,161
2.6600341796875,0,2,135
2.8149421215057373,0,1,196
2.8395583629608154,0,1,17
2.8354008197784424,0,1,17
2.4363410472869873,0,2,175
2.7510695457458496,0,2,58
2.732872486114502,0,1,148
2.8029911518096924,0,1,13
2.6400766372680664,0,2,36
2.9896373748779297,0,1,178
2.841982364654541,0,1,164
2.9443085193634033,0,2,118
2.609776020050049,0,1,168
2.9707281589508057,0,1,18
2.9221677780151367,0,2,149
2.924407720565796,0,1,178
2.5882303714752197,0,2,85
2.8223190307617188,0,2,179
2.9807515144348145,0,2,38
2.6098897457122803,0,1,13
2.839357376098633,0,1,138
2.7879340648651123,0,1,67
2.7303004264831543,0,1,125
2.919917106628418,0,2,17
2.9920008182525635,0,1,12
2.5364725589752197,0,1,149
2.822723388671875,0,1,113
2.8296732902526855,0,1,186
2.750148057937622,0,2,39
2.8635735511779785,0,1,12
2.620574951171875,0,1,17
2.6987781524658203,0,1,192
2.7231595516204834,0,1,192
2.8130581378936768,0,1,174
2.766805648803711,0,2,190
2.838653087615967,1,1,41
2.7427561283111572,1,1,46
2.965406894683838,1,1,143
2.8583035469055176,1,1,2
2.984238624572754,1,1,10
3.1242263317108154,1,2,176
2.9355592727661133,1,1,2
3.062870740890503,1,1,10
2.965894937515259,1,1,10
2.9961280822753906,1,2,199
3.032214403152466,1,2,114
2.9556045532226562,1,1,10
3.0021257400512695,1,2,199
3.0890960693359375,1,2,176
2.953026294708252,1,1,119
2.9659314155578613,1,1,17
3.050055742263794,1,1,183
2.8679916858673096,1,1,17
2.9712843894958496,1,3,4
3.017789602279663,1,2,114
2.9844913482666016,1,2,114
3.0065360069274902,1,2,89
2.9369957447052,1,2,60
2.9685516357421875,1,1,156
2.997014045715332,1,1,10
2.974830150604248,1,1,150
2.91257643699646,1,2,67
2.664912700653076,1,1,43
2.781752347946167,1,1,3
2.8650782108306885,1,1,9
2.9724299907684326,1,1,2
2.9528563022613525,1,1,4
3.002915859222412,1,1,10
3.0243208408355713,1,2,17
2.9331612586975098,1,2,95
2.9829025268554688,1,2,168
3.102243185043335,1,1,10
3.002683639526367,1,2,90
3.0611367225646973,1,1,7
2.9805686473846436,1,3,131
2.9676103591918945,1,2,89
2.9584898948669434,1,2,152
3.0521841049194336,1,2,61
3.08072829246521,1,2,185
3.042677879333496,1,1,10
2.814423084259033,1,1,2
3.0762779712677,1,2,17
2.874680995941162,1,1,198
2.905176877975464,1,2,99
2.9565958976745605,1,1,10
2.9803996086120605,1,1,135
2.997997522354126,1,1,10
3.0232293605804443,1,2,85
3.084900140762329,1,2,114
2.906111240386963,1,1,10
2.998060703277588,1,1,9
3.019804000854492,1,1,147
2.9151546955108643,1,2,27
2.8611533641815186,1,1,41
2.8733839988708496,1,2,168
2.954808235168457,1,2,4
3.0456044673919678,1,2,88
2.881730556488037,1,2,79
3.045882225036621,1,2,17
2.936661958694458,1,1,3
2.9015204906463623,1,2,164
3.072342872619629,1,3,196
2.760406255722046,1,1,13
3.0146260261535645,1,1,196
3.028385877609253,1,1,135
2.9786605834960938,1,1,153
2.968395709991455,1,2,17
2.9042770862579346,1,2,98
2.9099032878875732,1,1,38
2.952969551086426,1,3,3
3.074536085128784,1,2,93
2.990032434463501,1,2,51
3.019108533859253,1,2,104
2.9544005393981934,1,2,17
2.985074758529663,1,2,17
3.016378879547119,1,1,19
2.930219888687134,1,1,17
3.04589581489563,1,3,10
3.0744733810424805,1,2,10
2.959988594055176,1,1,7
2.8739333152770996,1,1,94
2.8770358562469482,1,1,117
2.86419939994812,1,1,122
2.9698541164398193,1,2,171
2.9407238960266113,1,1,143
2.914935827255249,1,2,10
3.0456762313842773,1,3,17
2.6640193462371826,1,2,131
2.8140268325805664,1,1,4
2.9384922981262207,1,1,168
3.0053482055664062,1,2,135
2.906374454498291,1,1,16
2.955261468887329,1,1,10
2.9277265071868896,1,1,152
2.992414712905884,1,2,46
3.0720977783203125,1,1,93
2.930772304534912,1,1,10
2.9212183952331543,1,2,155
2.983969211578369,1,2,196
2.900521755218506,1,1,43
2.9452311992645264,1,2,10
2.9196417331695557,1,2,66
2.8328638076782227,1,1,197
2.9923269748687744,1,2,181
2.9420392513275146,1,1,161
2.946382999420166,1,2,19
2.951338529586792,1,2,65
2.92516827583313,1,1,196
2.935840606689453,1,1,177
2.9060287475585938,1,1,36
2.9612338542938232,1,2,119
3.042473793029785,1,2,176
2.922394275665283,1,1,7
3.0273027420043945,1,2,10
3.0186591148376465,1,2,5
3.049199104309082,1,2,93
3.061663866043091,1,2,9
2.996114492416382,1,2,14
2.833479166030884,1,2,130
2.941803455352783,1,2,114
2.9509568214416504,1,1,10
2.8920998573303223,1,2,164
2.975889205932617,1,1,19
2.977839946746826,1,1,84
2.870389223098755,1,1,4
2.8951635360717773,1,1,39
2.9888205528259277,1,2,177
3.052117109298706,1,1,10
2.996272087097168,1,1,4
3.111933946609497,1,1,93
2.9264163970947266,1,2,176
2.9876868724823,1,1,10
2.950077533721924,1,2,78
2.77099609375,1,1,55
2.8619282245635986,1,1,9
2.9232959747314453,1,1,10
3.0172836780548096,1,1,10
2.9805517196655273,1,2,157
2.725773811340332,1,1,37
3.1148130893707275,1,1,10
2.925658702850342,1,1,37
2.9386520385742188,1,2,75
2.937190055847168,1,1,19
3.05719256401062,1,2,17
2.841069459915161,1,1,13
2.9978952407836914,1,1,17
2.536200523376465,1,2,88
2.9788599014282227,1,2,184
2.9463038444519043,1,1,10
2.852917432785034,1,1,2
2.819463014602661,1,1,40
2.7983996868133545,1,1,122
2.8230228424072266,1,1,41
2.7426273822784424,1,2,86
3.003835439682007,1,1,117
2.9446146488189697,1,3,197
2.8897430896759033,1,1,155
2.96852445602417,1,2,30
3.029747247695923,1,2,113
2.945711135864258,1,2,156
2.9313549995422363,1,1,10
3.0256171226501465,1,2,133
2.967360496520996,1,1,127
3.0672829151153564,1,1,17
3.0498809814453125,1,1,40
3.01933217048645,1,2,17
3.046236276626587,1,1,118
3.021852970123291,1,2,5
3.0106427669525146,1,2,17
2.984255313873291,1,2,21
3.067516326904297,1,2,17
3.090472936630249,1,1,93
3.0058207511901855,1,2,17
2.9669885635375977,1,1,199
3.0482757091522217,1,1,41
2.899600028991699,1,1,3
2.9695820808410645,1,1,196
3.098735809326172,1,2,196
2.977135419845581,1,2,152
2.8801262378692627,1,1,88
2.8554635047912598,1,1,43
2.898362398147583,1,1,43
3.0132429599761963,1,2,148
2.949143171310425,1,2,152
2.9321506023406982,1,1,38
3.061580181121826,1,1,93
2.9382245540618896,1,1,164
2.869858741760254,1,1,10
2.907426118850708,1,1,88
3.0343666076660156,1,2,171
2.949594259262085,1,1,132
2.958287239074707,1,1,5
2.945068836212158,1,1,12
2.902669906616211,1,1,10
3.007509231567383,1,1,2
2.893174409866333,1,2,40
2.9817423820495605,1,1,106
2.9345524311065674,1,2,146
2.934901714324951,1,1,10
2.978067636489868,1,2,37
2.568321466445923,1,1,129
2.925549030303955,1,2,104
2.8756256103515625,1,2,2
2.8699381351470947,1,1,37
3.054384708404541,1,1,93
2.9490160942077637,1,1,7
2.9250869750976562,1,2,19
2.8335940837860107,1,1,3
2.9450736045837402,1,1,39
2.691957712173462,1,1,4
2.96427059173584,1,1,19
2.780393362045288,1,1,103
2.8681814670562744,1,1,7
2.950747013092041,1,2,156
2.949509382247925,1,2,78
2.981245517730713,1,1,98
2.9413015842437744,1,1,17
2.841036081314087,1,2,46
2.9881391525268555,1,2,176
3.0528268814086914,1,2,10
3.031615734100342,1,1,19
2.8232083320617676,1,2,189
2.8842923641204834,1,1,3
2.938159227371216,1,1,9
2.92873477935791,1,1,10
3.1136226654052734,1,1,93
2.9363932609558105,1,1,16
2.922260046005249,1,1,10
3.0099873542785645,1,2,14
3.022552490234375,1,1,134
3.035093307495117,1,2,93
2.9402406215667725,1,1,52
2.904982566833496,1,1,9
3.005253314971924,1,2,37
2.8880093097686768,1,1,17
2.9857523441314697,1,2,17
2.7683653831481934,1,1,2
2.811882734298706,1,1,68
2.8382437229156494,1,1,68
3.060051918029785,1,3,92
2.8709542751312256,1,2,21
2.9809672832489014,1,1,7
2.8698055744171143,1,1,40
2.864284038543701,1,2,41
2.9850025177001953,1,1,12
2.9140303134918213,1,1,196
2.9346604347229004,1,1,19
2.939223051071167,1,2,3
2.9352622032165527,1,1,2
2.8970420360565186,1,2,130
2.9490020275115967,1,2,185
3.031257152557373,1,2,158
3.060513496398926,1,2,14
2.996948003768921,1,1,10
2.976179599761963,1,1,4
3.010483503341675,1,1,38
2.971100091934204,1,1,154
2.794410467147827,1,1,17
3.0048322677612305,1,1,19
3.0320165157318115,1,2,49
2.6366920471191406,1,1,41
3.0397517681121826,1,2,45
2.9696078300476074,1,1,10
2.9019975662231445,1,1,50
2.9111382961273193,1,1,10
3.0791666507720947,1,1,176
2.841580629348755,1,2,99
3.0561606884002686,1,2,10
2.925452709197998,1,1,152
2.967122793197632,1,2,41
2.9583828449249268,1,1,176
2.8786754608154297,1,2,88
2.985637903213501,1,2,10
2.811771869659424,1,1,76
2.898045301437378,1,1,19
2.955303907394409,1,2,131
2.8916609287261963,1,1,3
2.958585023880005,1,2,3
2.949716806411743,1,1,19
2.8304131031036377,1,1,104
3.0257956981658936,1,2,17
3.0585219860076904,1,3,143
3.0227818489074707,1,2,19
2.933708429336548,1,1,37
2.888279438018799,1,2,107
2.8711891174316406,1,1,3
2.891416311264038,1,1,170
3.0492987632751465,1,1,114
2.739213705062866,1,1,171
2.8154091835021973,1,1,88
2.971803903579712,1,2,9
2.960522413253784,1,2,17
2.975304126739502,1,1,9
2.977149486541748,1,1,10
2.9517900943756104,1,2,43
2.920017957687378,1,1,114
3.0027449131011963,1,3,90
2.8781626224517822,1,2,17
2.908633232116699,1,1,9
3.0645856857299805,1,1,43
2.798383951187134,1,1,37
2.9363927841186523,1,1,88
3.099714994430542,1,2,17
2.9208297729492188,1,1,40
2.985081672668457,1,1,17
2.9856903553009033,1,1,18
2.929495096206665,1,1,46
2.9102768898010254,1,1,10
3.0075595378875732,1,2,89
3.0094292163848877,1,1,33
2.76786732673645,1,1,10
2.9947597980499268,1,1,88
2.9810993671417236,1,1,7
2.9815514087677,1,1,9
2.8545448780059814,1,2,80
3.053898572921753,1,2,114
3.033524990081787,1,1,9
2.978055715560913,1,2,19
2.956415891647339,1,1,59
2.9969332218170166,1,1,10
2.907264232635498,1,1,10
2.999046802520752,1,2,7
2.7922399044036865,1,1,174
2.9623119831085205,1,1,141
2.9885284900665283,1,2,40
2.7070865631103516,1,1,27
2.89223051071167,1,2,174
2.958045721054077,1,1,7
3.001882791519165,1,2,62
2.9619555473327637,1,2,177
2.963927984237671,1,1,101
3.009248733520508,1,1,38
2.8312926292419434,1,1,17
2.8218839168548584,1,1,188
3.0018441677093506,1,2,168
2.931462049484253,1,1,3
2.9503793716430664,1,1,2
2.9925451278686523,1,1,3
2.848529815673828,1,1,182
3.0538859367370605,1,1,196
2.8761093616485596,1,2,65
2.942985773086548,1,1,5
3.0645270347595215,1,1,2
2.8908753395080566,1,1,4
2.8430685997009277,1,1,39
2.859837532043457,1,1,152
2.9614028930664062,1,2,3
2.985241413116455,1,1,111
2.9182515144348145,1,2,104
3.040754556655884,1,2,17
3.007366418838501,1,2,5
2.951908826828003,1,1,10
2.987077236175537,1,2,12
2.967301845550537,1,1,104
2.881901741027832,1,1,137
2.875518560409546,1,1,152
2.8448405265808105,1,1,10
2.787625551223755,1,1,10
2.9825124740600586,1,1,10
2.9696481227874756,1,1,32
2.9509856700897217,1,2,10
2.92551326751709,1,1,78
3.0318331718444824,1,1,93
2.9838690757751465,1,1,157
2.950021982192993,1,1,43
2.9301252365112305,1,1,18
3.0302789211273193,1,1,10
2.926259756088257,1,2,40
2.9376370906829834,1,1,2
2.950103998184204,1,2,78
2.9774465560913086,1,1,10
2.978658676147461,1,2,143
2.9673571586608887,1,2,43
3.0295002460479736,1,1,10
2.8546254634857178,1,1,10
2.7707457542419434,1,1,133
3.00141978263855,1,2,37
3.02763032913208,1,2,93
2.8527371883392334,1,1,10
2.9931087493896484,1,2,93
3.0739002227783203,1,1,10
2.946658134460449,1,1,114
3.0144896507263184,1,2,196
3.0216355323791504,1,2,114
3.0551280975341797,1,2,90
2.993346929550171,1,2,162
3.075500249862671,1,2,93
2.9277234077453613,1,1,39
3.025754451751709,1,2,34
3.0734169483184814,1,1,114
3.0666983127593994,1,1,174
3.0135090351104736,1,1,17
2.997788906097412,1,1,82
3.0078563690185547,1,2,196
3.05655837059021,1,1,10
3.016101837158203,1,2,176
2.8436403274536133,1,1,4
2.910590648651123,1,2,40
2.9740984439849854,1,2,19
2.9797849655151367,1,1,10
3.0484044551849365,1,2,114
2.860001564025879,1,1,152
2.887071132659912,1,1,90
2.9983127117156982,1,1,7
2.8823201656341553,1,1,88
3.07517409324646,1,2,176
3.017828941345215,1,1,10
2.95633864402771,1,2,139
3.1024045944213867,1,2,129
3.021394968032837,1,2,17
2.9051272869110107,1,1,17
2.92755126953125,1,1,196
2.9679386615753174,1,2,41
2.9864938259124756,1,1,76
2.989903450012207,1,2,2
3.0043325424194336,1,2,37
2.928736448287964,1,2,196
2.962815046310425,1,1,10
2.946732759475708,1,1,5
2.9613404273986816,1,3,19
2.982463836669922,1,2,39
2.9605395793914795,1,2,117
2.955294132232666,1,2,150
2.981431484222412,1,2,10
2.8390748500823975,1,1,10
2.9136197566986084,1,1,64
3.094970703125,1,2,17
2.8760764598846436,1,1,190
2.9269957542419434,1,1,7
2.936830520629883,1,1,9
2.8733177185058594,1,1,3
2.988804817199707,1,1,181
3.0242583751678467,1,1,11
3.032285213470459,1,1,77
2.9787983894348145,1,1,10
2.9691321849823,1,1,154
3.022458791732788,1,1,199
3.0374624729156494,1,1,17
2.9339962005615234,1,1,96
2.9682648181915283,1,1,41
3.010753631591797,1,1,39
3.0980470180511475,1,1,93
2.946040153503418,1,1,58
2.9512319564819336,1,1,2
2.7637085914611816,1,1,175
2.9689977169036865,1,1,38
2.9745984077453613,1,1,152
2.9024717807769775,1,1,9
3.0507333278656006,1,2,93
2.709455728530884,1,1,141
2.758776903152466,1,1,75
2.9076955318450928,1,1,141
2.9038097858428955,1,1,5
2.9796791076660156,1,1,10
3.0911471843719482,1,2,17
