ddbs,gt,steps_to_atk,predictions
1.3690344095230103,3,1,8
1.304750919342041,1,1,2
1.298220157623291,7,1,2
1.3442134857177734,3,1,2
1.3107999563217163,5,2,3
1.3431446552276611,1,1,8
1.3571357727050781,7,1,2
1.4447201490402222,5,1,6
1.368012547492981,1,2,7
1.416393518447876,8,1,6
1.3986690044403076,1,2,7
1.4582090377807617,6,2,3
1.4328242540359497,4,2,1
1.3230897188186646,1,1,3
1.3545358180999756,9,1,8
1.3375840187072754,3,1,5
1.4161731004714966,3,1,5
1.3707902431488037,5,1,6
1.357698917388916,1,1,4
1.3889877796173096,7,2,2
1.3282111883163452,1,1,3
1.4045171737670898,2,2,3
1.409714937210083,1,1,4
1.3910064697265625,0,1,9
1.4201096296310425,4,1,1
1.4178719520568848,4,1,7
1.3264943361282349,1,1,7
1.3828619718551636,8,2,2
1.3521798849105835,3,1,9
1.3465594053268433,6,1,5
1.3883987665176392,1,1,9
1.4041850566864014,2,1,9
1.4209885597229004,0,1,6
1.4009367227554321,2,2,3
1.3854320049285889,1,1,8
1.388634443283081,0,1,1
1.4173694849014282,9,1,2
1.4226417541503906,5,1,6
1.3722202777862549,3,1,8
1.4121885299682617,3,1,8
1.3892943859100342,5,1,9
1.3336923122406006,7,1,3
1.3654762506484985,1,1,4
1.4056239128112793,0,2,2
1.3933908939361572,4,1,5
1.4225053787231445,1,3,7
1.4342797994613647,4,2,2
1.3652400970458984,1,2,2
1.3585158586502075,4,1,1
1.3550691604614258,5,1,3
1.3093512058258057,2,1,9
1.3807154893875122,2,2,1
1.396279215812683,3,2,5
1.3525609970092773,0,1,9
1.3379071950912476,6,1,0
1.3531396389007568,3,1,8
1.3928618431091309,9,1,1
1.409371018409729,1,2,4
1.4432822465896606,8,1,9
1.4201724529266357,7,1,2
1.3382437229156494,1,1,6
1.3640564680099487,3,1,7
1.3681509494781494,1,2,4
1.330235242843628,9,1,0
1.3465865850448608,3,1,8
1.341762661933899,2,1,8
1.3411246538162231,5,1,3
1.3540693521499634,1,1,3
1.3449304103851318,3,1,1
1.4168076515197754,4,3,5
1.4595988988876343,8,1,2
1.3338959217071533,3,1,5
1.3704278469085693,4,1,5
1.3613884449005127,2,1,3
1.3408054113388062,1,1,9
1.3643110990524292,3,1,8
1.317450761795044,2,1,9
1.3317539691925049,3,1,5
1.3859918117523193,5,1,6
1.3497098684310913,1,1,9
1.3710814714431763,1,1,4
1.3933426141738892,3,1,5
1.4155021905899048,5,2,6
1.4033018350601196,8,1,3
1.3772494792938232,1,1,0
1.3957585096359253,7,1,1
1.3550758361816406,6,1,5
1.3433659076690674,5,1,7
1.378456473350525,6,1,5
1.3820691108703613,4,1,1
1.3579052686691284,1,2,7
1.3749337196350098,0,1,1
1.3692909479141235,8,1,6
1.3268758058547974,8,1,3
1.336118459701538,1,1,6
1.3301702737808228,3,1,9
1.3340518474578857,6,1,9
1.33164381980896,8,1,6
1.3155916929244995,4,1,6
1.3675589561462402,1,1,4
1.3646405935287476,7,1,2
1.3655461072921753,4,1,1
1.4273370504379272,9,1,2
1.4378727674484253,8,1,2
1.382552146911621,4,1,1
1.367708683013916,4,2,6
1.3184541463851929,9,1,6
1.3542646169662476,6,1,3
1.3393807411193848,8,1,3
1.394174337387085,2,2,9
1.400678038597107,1,1,4
1.4039740562438965,0,1,2
1.3367037773132324,4,1,8
1.3536626100540161,6,1,1
1.396593689918518,2,2,9
1.394435167312622,8,1,3
1.3665822744369507,9,1,4
1.342897653579712,3,1,1
1.322316288948059,9,1,0
1.3618525266647339,4,1,5
1.3880301713943481,4,1,6
1.380299687385559,1,2,7
1.3663545846939087,1,2,4
1.397298812866211,9,1,2
1.3801319599151611,5,1,6
1.3368672132492065,3,1,9
1.3712997436523438,3,1,7
1.3417953252792358,2,1,5
1.324289321899414,5,1,3
1.3470585346221924,1,1,4
1.3625895977020264,8,1,6
1.37217378616333,1,1,3
1.4045238494873047,5,2,3
1.441352128982544,3,1,5
1.428052306175232,0,2,6
1.4134143590927124,0,1,6
1.3367302417755127,4,1,1
1.3460538387298584,7,1,2
1.3681060075759888,2,1,7
1.4003419876098633,8,1,6
1.370975375175476,6,1,8
1.3164448738098145,3,1,4
1.3298617601394653,3,1,5
1.362758755683899,2,1,1
1.3711738586425781,0,1,3
1.3351845741271973,7,1,1
1.4091886281967163,1,1,0
1.3921891450881958,9,1,2
1.3760740756988525,2,1,1
1.371651530265808,7,1,2
1.4173288345336914,6,2,5
1.4341630935668945,5,1,6
1.3851385116577148,7,1,3
1.3710771799087524,2,2,4
1.3431930541992188,9,1,4
1.3145616054534912,1,1,9
1.4228909015655518,2,1,7
1.3991138935089111,0,1,1
1.4157626628875732,8,1,3
1.5126242637634277,8,1,3
1.5035743713378906,5,2,3
1.3458256721496582,3,2,8
1.3798199892044067,5,2,9
1.401346206665039,6,1,8
1.3799647092819214,0,1,4
1.3608888387680054,5,1,8
1.3708300590515137,1,1,2
1.439536452293396,7,1,1
1.4373514652252197,6,1,8
1.2909002304077148,7,1,3
1.3122639656066895,5,1,3
1.3042292594909668,4,1,9
1.3348702192306519,1,1,4
1.3598638772964478,5,1,6
1.3683619499206543,2,1,1
1.358386516571045,8,1,1
1.3590469360351562,2,1,8
1.4494506120681763,4,1,2
1.460841417312622,2,2,7
1.353082537651062,7,1,1
1.3708765506744385,6,1,8
1.3829351663589478,4,1,6
1.3852970600128174,1,1,7
1.4081988334655762,9,1,2
1.359631896018982,2,1,1
1.357049822807312,1,1,4
1.349868893623352,1,1,0
1.348694920539856,1,1,0
1.3018336296081543,5,1,8
1.3158080577850342,9,1,3
1.3768223524093628,5,1,3
1.3805567026138306,6,1,0
1.422776460647583,8,1,3
1.2970795631408691,5,1,3
1.3458564281463623,1,1,4
1.3734370470046997,5,1,3
1.3409756422042847,8,1,9
1.3720357418060303,2,2,9
1.3677806854248047,1,1,0
1.372347354888916,2,1,6
1.402669072151184,5,2,4
1.369913101196289,1,1,7
1.3911393880844116,7,1,0
1.415788173675537,4,1,6
1.4224616289138794,2,2,0
1.4490076303482056,3,2,9
1.4342443943023682,7,1,2
1.3577866554260254,3,2,8
1.3618882894515991,4,2,1
1.431482195854187,2,1,1
1.396652102470398,1,1,0
1.3556904792785645,2,2,4
1.366142749786377,8,1,6
1.3126920461654663,0,1,9
1.3456794023513794,0,1,9
1.3625750541687012,2,1,7
1.3213404417037964,5,1,9
1.3067626953125,6,1,8
1.3870689868927002,1,1,7
1.402084231376648,3,1,2
1.3841192722320557,0,1,9
1.3307303190231323,1,1,4
1.3512413501739502,9,1,4
1.3408427238464355,4,2,8
1.3310600519180298,5,1,3
1.3545621633529663,9,1,5
1.339028239250183,2,1,7
1.3532204627990723,6,1,3
1.3717905282974243,1,1,3
1.407766342163086,5,1,6
1.4006946086883545,9,1,5
1.299932837486267,3,1,8
1.3308643102645874,1,1,2
1.3420501947402954,4,1,1
1.3518091440200806,3,1,8
1.4073318243026733,1,1,0
1.413966178894043,2,1,7
1.380140781402588,1,2,4
1.361846923828125,3,1,8
1.3457255363464355,1,1,7
1.390903353691101,6,1,5
1.3397597074508667,2,1,9
1.3293728828430176,9,1,2
1.3555470705032349,7,1,9
1.3562498092651367,2,1,8
1.371802568435669,0,1,9
1.4147807359695435,3,2,5
1.4350286722183228,1,1,7
1.4228706359863281,8,1,3
1.3602209091186523,2,2,9
1.3529385328292847,3,1,8
1.3818354606628418,1,2,4
1.4225000143051147,0,1,1
1.4215975999832153,5,1,8
1.3304473161697388,2,1,9
1.3394945859909058,4,1,0
1.337058663368225,1,1,4
1.3789833784103394,4,2,7
1.3578234910964966,4,1,1
1.3250352144241333,9,1,1
1.3434066772460938,4,1,1
1.3501861095428467,9,1,2
1.4054148197174072,1,1,4
1.4322961568832397,1,1,4
1.4032623767852783,1,1,4
1.2899874448776245,9,1,0
1.3824001550674438,1,2,4
1.4497301578521729,8,1,2
1.4362623691558838,8,2,6
1.355123519897461,2,2,3
1.3857362270355225,6,1,5
1.3164654970169067,2,1,1
1.3167320489883423,7,1,1
1.3262183666229248,2,1,6
1.3234776258468628,9,1,2
1.4285424947738647,1,1,8
1.3682886362075806,8,1,3
1.406675100326538,3,1,6
1.3986190557479858,0,1,3
1.4078282117843628,2,1,3
1.3282567262649536,2,1,8
1.3511368036270142,8,1,6
1.3199366331100464,0,1,8
1.4067018032073975,2,1,3
1.3464138507843018,1,1,7
1.3722885847091675,8,1,5
1.3359428644180298,3,1,1
1.405830979347229,2,1,5
1.418785572052002,8,1,2
1.3921897411346436,5,2,9
1.3469171524047852,1,2,7
1.3593761920928955,1,1,2
1.4211195707321167,5,1,6
1.3931533098220825,7,2,1
1.3194702863693237,2,1,7
1.2920269966125488,1,1,4
1.3058221340179443,9,1,2
1.323913335800171,0,1,2
1.4390307664871216,6,1,8
1.4086261987686157,8,2,3
1.4202402830123901,2,2,7
1.324238657951355,1,1,7
1.3471996784210205,3,1,5
1.3590162992477417,6,1,5
1.3203803300857544,1,1,4
1.3659347295761108,1,1,8
1.3843698501586914,1,1,0
1.3448262214660645,1,1,0
1.3804097175598145,7,1,3
1.3864920139312744,2,2,8
1.3678926229476929,3,2,9
1.4064902067184448,1,1,4
1.4197465181350708,4,1,1
1.4314039945602417,4,2,1
1.3537425994873047,1,1,4
1.3279328346252441,0,1,9
1.3742326498031616,1,1,3
1.386521577835083,3,1,5
1.3926877975463867,5,1,3
1.428724765777588,8,1,6
1.3909651041030884,8,1,3
1.362955927848816,4,1,8
1.3996330499649048,2,2,9
1.387938141822815,1,1,4
1.3658709526062012,0,2,8
1.3898192644119263,1,1,3
1.419834852218628,1,1,2
1.4035046100616455,4,2,1
1.3672055006027222,1,1,3
1.3676986694335938,9,1,0
1.3735123872756958,3,1,5
1.3848620653152466,7,1,3
1.3888481855392456,7,1,8
1.3234676122665405,1,1,4
1.3123244047164917,4,1,3
1.3681532144546509,0,1,6
1.3914754390716553,3,1,4
1.4376699924468994,9,1,1
1.330925703048706,1,1,2
1.3214399814605713,5,1,9
1.3640644550323486,1,2,4
1.3995023965835571,5,1,8
1.3155425786972046,2,1,3
1.3519598245620728,3,2,2
1.2981593608856201,6,1,8
1.3176833391189575,3,1,2
1.370544195175171,1,1,2
1.3866201639175415,5,1,6
1.3408572673797607,3,1,5
1.3642456531524658,8,1,0
1.4323188066482544,5,1,4
1.3951208591461182,1,1,0
1.3584473133087158,2,1,3
1.347601294517517,7,1,1
1.3816322088241577,1,1,6
1.3997224569320679,0,2,8
1.3062249422073364,7,1,2
1.3434025049209595,8,1,3
1.3970550298690796,7,1,1
1.4043779373168945,6,1,9
1.3646799325942993,3,1,1
1.3626528978347778,7,1,5
1.3971366882324219,0,1,1
1.3585079908370972,1,1,7
1.3566871881484985,9,1,0
1.4306621551513672,3,2,4
1.4240546226501465,5,2,6
1.3867511749267578,9,2,0
1.361932635307312,3,1,8
1.4055589437484741,2,2,1
1.4064921140670776,8,1,2
1.329527735710144,1,1,7
1.347744345664978,1,1,4
1.3954259157180786,5,1,3
1.3968576192855835,6,2,5
1.4608533382415771,5,2,6
1.291855812072754,3,0,1
1.3099950551986694,6,1,2
1.316985011100769,1,1,9
1.3063403367996216,4,1,3
1.4200867414474487,2,1,9
1.4138678312301636,4,1,3
1.4310591220855713,1,1,2
1.3475929498672485,7,1,3
1.3743265867233276,1,1,2
1.3656800985336304,2,1,1
1.365844488143921,1,1,4
1.3668326139450073,9,1,3
1.327353835105896,0,1,9
1.364696741104126,7,1,3
1.3933182954788208,6,1,5
1.4289623498916626,5,2,7
1.4094796180725098,0,2,6
1.4568814039230347,2,1,8
1.399057149887085,1,1,0
1.3583556413650513,6,1,3
1.4291696548461914,3,1,7
1.3955646753311157,5,1,8
1.4036455154418945,3,2,7
1.420108437538147,2,2,7
1.4695764780044556,5,1,6
1.4113422632217407,5,1,6
1.3818950653076172,1,1,3
1.4090808629989624,9,2,4
1.3854925632476807,4,1,1
1.4305570125579834,6,1,5
1.4129585027694702,4,1,1
1.4307682514190674,9,2,2
1.3579739332199097,1,1,5
1.35299551486969,6,1,3
1.371195912361145,6,1,5
1.333546757698059,2,1,5
1.3183661699295044,5,1,1
1.3220330476760864,1,1,5
1.3480714559555054,7,1,3
1.3602898120880127,8,1,5
1.3886439800262451,5,1,8
1.3841180801391602,7,1,0
1.3760809898376465,1,1,3
1.380976915359497,4,1,1
1.3620399236679077,1,1,7
1.3696733713150024,1,1,7
1.3518654108047485,1,1,3
1.3061144351959229,2,1,3
1.3308405876159668,9,1,0
1.3477686643600464,3,1,7
1.3084722757339478,7,1,3
1.3268591165542603,1,1,8
1.3930240869522095,1,1,0
1.3686211109161377,3,1,2
1.3743075132369995,1,1,3
1.3632198572158813,1,1,8
1.3542379140853882,6,1,0
1.3513495922088623,1,1,0
1.3676831722259521,1,1,3
1.3813070058822632,3,2,5
1.3895766735076904,4,3,2
1.3831857442855835,1,2,7
1.3730798959732056,2,2,1
1.3480262756347656,9,1,4
1.3880467414855957,2,2,1
1.355954647064209,1,1,4
1.3664021492004395,1,1,8
1.3846466541290283,1,1,4
1.3455532789230347,1,2,4
1.3690879344940186,6,1,3
1.3726766109466553,0,2,9
1.3800287246704102,8,1,6
1.343431830406189,4,1,6
1.3405413627624512,7,1,1
1.3479722738265991,4,1,1
1.3878599405288696,1,2,7
1.4025506973266602,0,2,9
1.4028035402297974,4,1,1
1.3004616498947144,1,1,0
1.3185553550720215,1,1,8
1.3750897645950317,3,1,5
1.347195029258728,3,1,5
1.4307197332382202,6,1,5
1.4133381843566895,0,1,2
1.3532390594482422,1,1,0
1.3802481889724731,5,1,9
1.353208065032959,1,1,0
1.3333539962768555,7,1,1
1.327731728553772,9,1,8
1.346215009689331,9,1,4
1.3208653926849365,6,1,5
1.3471468687057495,5,1,3
1.363031268119812,0,1,1
1.4396177530288696,2,1,7
1.42915678024292,3,3,8
1.3501454591751099,1,2,7
1.372890830039978,7,1,3
1.3691235780715942,1,1,7
1.4177296161651611,5,2,9
1.3972479104995728,3,2,2
1.3095245361328125,8,1,3
1.311995029449463,7,1,1
1.4037652015686035,2,2,9
1.4169493913650513,3,1,8
1.3712949752807617,2,2,3
1.3824524879455566,1,1,7
1.395580530166626,8,1,3
1.3537836074829102,1,1,4
1.3402870893478394,2,1,9
1.3510526418685913,4,1,1
1.4154194593429565,6,1,8
1.4221315383911133,8,1,9
1.347774624824524,1,1,4
1.4262083768844604,3,1,5
1.3561174869537354,1,1,3
1.3486000299453735,2,1,3
1.378226399421692,1,1,4
1.3991308212280273,4,2,2
1.2917968034744263,4,1,0
1.3493603467941284,8,1,6
1.4008357524871826,4,1,6
1.37213134765625,2,1,3
1.37779700756073,1,1,7
1.4560306072235107,2,2,7
1.4391448497772217,5,1,2
1.327976107597351,4,1,2
1.361325979232788,4,1,9
1.3190865516662598,1,1,2
1.362154483795166,7,1,3
1.3153051137924194,1,1,4
1.4198790788650513,6,1,5
1.4066613912582397,8,1,3
1.3805410861968994,7,1,1
1.4281567335128784,3,1,5
1.3684748411178589,4,1,3
1.359054684638977,0,1,9
1.383437156677246,5,1,6
1.4150660037994385,3,2,8
1.4040735960006714,1,2,3
1.403014898300171,4,2,1
1.3534647226333618,1,1,6
1.422640085220337,2,1,9
1.4385457038879395,6,1,5
1.4677659273147583,6,1,3
1.339085340499878,4,1,3
1.3662171363830566,5,1,6
1.315792202949524,0,1,9
1.390195369720459,3,2,8
1.4001909494400024,0,2,6
1.3542885780334473,1,1,9
1.3711289167404175,6,1,8
1.37723970413208,6,1,3
1.3790600299835205,7,1,1
1.403175950050354,7,1,3
1.347055435180664,1,1,2
1.3132905960083008,1,1,3
1.3419781923294067,4,1,8
1.3957042694091797,1,2,7
1.404586911201477,1,1,4
1.3850157260894775,2,2,4
1.3879280090332031,3,1,9
1.2974034547805786,1,1,8
1.3370997905731201,1,1,4
1.2908326387405396,4,1,1
1.3198426961898804,8,1,2
1.3239796161651611,1,1,8
1.3393152952194214,6,1,0
1.3306348323822021,4,1,9
1.3413641452789307,8,1,9
1.3282426595687866,1,1,9
1.3536629676818848,5,1,3
1.3285846710205078,5,1,8
1.3350633382797241,4,1,1
1.364991545677185,1,1,7
1.3599481582641602,1,1,7
1.3774126768112183,0,1,6
1.3808504343032837,5,1,1
1.4078667163848877,5,2,2
1.4200539588928223,3,1,5
1.3521802425384521,8,1,2
1.3944162130355835,2,1,7
1.373016595840454,4,1,1
1.393303394317627,3,1,5
1.389296054840088,2,1,9
1.385105013847351,8,1,2
1.411388874053955,9,1,2
1.4009456634521484,1,2,4
1.4597162008285522,8,1,6
1.4110831022262573,2,1,9
1.3455252647399902,9,1,3
1.326025128364563,9,1,4
1.379372000694275,4,1,1
1.3508398532867432,4,1,2
1.3638031482696533,8,1,3
1.373170018196106,5,1,8
1.3771936893463135,0,1,8
1.3972582817077637,8,2,6
1.2924708127975464,2,1,3
1.4801945686340332,3,1,5
1.4571586847305298,2,2,0
1.395061731338501,4,2,1
1.30754554271698,4,1,3
1.3874872922897339,2,1,9
1.3959928750991821,7,1,2
1.388102650642395,4,1,1
1.4014455080032349,4,1,8
1.3798856735229492,1,2,4
1.4173563718795776,3,1,5
1.3896608352661133,8,1,6
1.2984304428100586,7,1,3
1.3390907049179077,4,1,8
1.3390551805496216,0,1,3
1.3431540727615356,2,1,3
1.3466237783432007,5,1,4
1.3710709810256958,3,1,5
1.324535846710205,2,1,3
1.3264931440353394,8,1,6
1.365286111831665,1,1,6
1.3883812427520752,5,2,3
1.387611985206604,8,1,9
1.3923214673995972,1,3,7
1.4181649684906006,7,2,1
1.3156607151031494,3,1,1
1.3199844360351562,4,1,6
1.4235070943832397,8,1,6
1.4246636629104614,3,1,9
1.3882160186767578,0,1,3
1.347318410873413,6,1,8
1.3846724033355713,8,1,0
1.406874656677246,3,1,5
1.3728188276290894,4,1,9
1.3523164987564087,1,1,4
1.3557369709014893,5,1,6
1.320351004600525,5,1,3
1.2995356321334839,6,1,8
1.3867542743682861,1,2,4
1.3791100978851318,6,3,0
1.2873704433441162,1,2,3
1.2686378955841064,1,2,0
1.3472862243652344,8,0,1
1.39350426197052,1,1,2
1.3886343240737915,5,1,6
1.4607516527175903,3,2,4
1.4873937368392944,8,1,6
1.4013408422470093,9,1,6
1.3748868703842163,6,1,8
1.3514878749847412,3,1,6
1.3383678197860718,1,1,0
1.335105061531067,5,1,8
1.3760039806365967,5,1,3
1.3931341171264648,1,1,4
1.4159971475601196,4,1,2
1.3999099731445312,7,2,2
1.4208269119262695,3,1,7
1.4348721504211426,0,2,2
1.3155543804168701,2,1,1
1.3004182577133179,9,1,2
1.3881183862686157,1,1,0
1.3913061618804932,9,2,3
1.3787609338760376,1,1,4
1.315259575843811,6,1,5
1.3500820398330688,5,1,3
1.3112205266952515,8,1,6
1.3936104774475098,7,1,1
1.3854379653930664,2,1,9
1.4346104860305786,3,1,6
1.4017311334609985,5,1,3
1.403185486793518,5,1,3
1.4040522575378418,2,2,9
1.4107544422149658,6,1,8
1.3548812866210938,1,1,2
1.4633288383483887,4,2,9
1.4490364789962769,2,1,8
1.3317127227783203,9,1,0
1.3391859531402588,9,1,2
1.3571884632110596,5,2,7
1.3149726390838623,3,1,1
1.2981947660446167,2,1,6
1.4082132577896118,4,1,6
1.436715841293335,5,2,7
1.434627652168274,0,1,1
1.362457513809204,2,1,3
1.3575704097747803,1,1,4
1.3800169229507446,5,1,3
1.3856109380722046,9,2,3
1.3435872793197632,8,1,3
1.3364619016647339,0,1,1
1.3433364629745483,0,1,6
1.3915326595306396,8,1,6
1.3263967037200928,1,1,2
1.3405485153198242,2,1,9
1.337873101234436,9,1,0
1.3475360870361328,1,1,2
1.3385447263717651,7,1,1
1.3261936902999878,9,1,8
1.3515970706939697,8,1,3
1.3637592792510986,1,1,4
1.3676410913467407,0,1,6
1.284859538078308,4,1,8
1.4240758419036865,5,1,1
1.4233310222625732,4,2,3
1.376112937927246,6,1,3
1.3971965312957764,2,1,7
1.3987678289413452,2,1,7
1.4098600149154663,3,2,5
1.381174087524414,1,1,7
1.3448618650436401,1,1,4
1.3506447076797485,6,1,8
1.4153610467910767,4,2,3
1.3422480821609497,1,1,2
1.3434009552001953,6,1,0
1.3679072856903076,5,2,6
1.4085885286331177,3,1,6
1.445817232131958,9,1,4
1.4396352767944336,8,1,3
1.3835811614990234,5,1,6
1.370470643043518,5,1,6
1.3603519201278687,2,1,4
1.3386489152908325,7,1,2
1.3399664163589478,0,2,9
1.4212300777435303,2,1,1
1.4095913171768188,7,1,1
1.4452968835830688,1,1,7
1.4561975002288818,7,1,3
1.3534334897994995,9,0,8
1.3874592781066895,3,1,9
1.277784824371338,6,1,3
1.3164349794387817,5,1,3
1.4101537466049194,2,2,5
1.4124869108200073,6,1,5
1.3568649291992188,1,1,8
1.3776837587356567,2,2,7
1.4089435338974,3,1,5
1.3761426210403442,5,2,3
1.3678847551345825,1,1,7
1.397465467453003,3,2,5
1.3440536260604858,1,2,8
1.367619276046753,6,1,5
1.3130214214324951,1,1,3
1.3707797527313232,2,1,8
1.3914620876312256,7,2,1
1.408725619316101,5,1,3
1.3888964653015137,2,2,9
1.4252023696899414,2,1,7
1.4532235860824585,8,1,5
1.308952808380127,5,1,3
1.3482856750488281,6,2,5
1.3274990320205688,1,1,7
1.311081886291504,2,1,3
1.3566370010375977,1,1,4
1.3907150030136108,5,1,7
1.3670152425765991,7,2,1
1.3958243131637573,9,1,2
1.2847774028778076,2,0,3
1.371302843093872,6,2,1
1.3536971807479858,4,1,1
1.3391928672790527,9,1,2
1.3035832643508911,0,1,9
1.3536553382873535,4,1,3
1.3404823541641235,4,1,2
1.3957748413085938,9,1,4
1.4484070539474487,1,2,0
1.4362303018569946,7,2,3
1.3323546648025513,4,1,1
1.3375530242919922,1,1,0
1.3851449489593506,3,2,8
1.371324062347412,5,2,3
1.3730638027191162,3,1,5
1.4020261764526367,3,1,5
1.4391543865203857,3,2,6
1.3677719831466675,0,1,1
1.3446263074874878,4,1,5
1.2865595817565918,1,0,9
1.3956071138381958,9,1,5
1.3887661695480347,3,1,8
1.4048171043395996,1,3,3
1.4548652172088623,2,2,7
1.3143292665481567,0,1,6
1.3359678983688354,1,1,8
1.3716026544570923,2,1,7
1.3506988286972046,1,1,4
1.3850369453430176,6,1,5
1.3797593116760254,3,1,5
1.431623101234436,3,1,5
