ddbs,gt,steps_to_atk,predictions
1.4372674226760864,4,1,7
1.3709982633590698,1,1,7
1.3662052154541016,1,1,7
1.3933775424957275,1,1,7
1.4198449850082397,7,1,2
1.3750057220458984,3,1,5
1.3682770729064941,1,1,4
1.4230574369430542,2,2,9
1.4363516569137573,0,2,1
1.4053215980529785,4,1,1
1.4469021558761597,2,1,0
1.5400091409683228,2,4,9
1.5408779382705688,5,4,6
1.4819003343582153,1,2,6
1.4440239667892456,2,3,7
1.440597414970398,9,1,3
1.383270502090454,2,1,3
1.420540690422058,0,1,9
1.4085004329681396,4,2,9
1.4272247552871704,1,3,0
1.4309718608856201,0,1,9
1.4586437940597534,3,1,8
1.4353148937225342,2,2,9
1.4088784456253052,7,1,3
1.3822875022888184,2,1,3
1.3894376754760742,4,1,2
1.41016685962677,4,1,2
1.4040604829788208,6,1,8
1.397295594215393,8,1,3
1.3833892345428467,1,1,7
1.389865517616272,7,1,2
1.4452968835830688,1,1,4
1.446974754333496,0,2,6
1.4489446878433228,3,2,8
1.4082485437393188,9,1,3
1.3932498693466187,1,1,7
1.4094467163085938,3,1,5
1.408535361289978,5,1,3
1.4317693710327148,9,1,3
1.4053902626037598,3,1,5
1.4387989044189453,1,1,2
1.4399574995040894,1,1,7
1.4939059019088745,1,2,3
1.5183478593826294,1,2,0
1.5251669883728027,3,1,5
1.5033628940582275,7,1,1
1.4189488887786865,5,1,3
1.4174724817276,6,1,8
1.39351224899292,2,2,4
1.379643201828003,1,1,2
1.3782007694244385,5,1,6
1.430984616279602,1,1,4
1.4331278800964355,1,1,4
1.441503882408142,2,1,9
1.399696707725525,4,1,3
1.4049127101898193,7,1,3
1.3937182426452637,5,1,3
1.412258505821228,3,1,2
1.429971694946289,2,3,7
1.4594504833221436,4,3,1
1.4397637844085693,3,2,7
1.431710958480835,2,2,1
1.4478189945220947,9,1,5
1.391463279724121,5,1,3
1.405248999595642,8,1,5
1.415193796157837,9,1,2
1.4094116687774658,5,1,3
1.3728598356246948,1,1,4
1.3697755336761475,0,1,7
1.45023775100708,5,1,3
1.455403447151184,4,1,1
1.415525197982788,2,1,7
1.392620325088501,4,1,2
1.4013023376464844,4,1,1
1.367100477218628,3,1,2
1.369863748550415,1,1,3
1.3781462907791138,2,1,1
1.3731597661972046,3,2,7
1.3969286680221558,8,1,3
1.3674335479736328,6,1,8
1.3958606719970703,1,2,4
1.406851053237915,5,2,6
1.3616969585418701,3,1,9
1.4113298654556274,3,1,8
1.4295223951339722,3,1,8
1.3975924253463745,1,1,4
1.3972065448760986,8,1,1
1.3827589750289917,9,1,2
1.4273853302001953,8,1,6
1.3992198705673218,7,1,1
1.4385058879852295,3,1,9
1.4174895286560059,9,1,2
1.4210331439971924,1,3,7
1.4356557130813599,3,1,2
1.4202346801757812,8,1,6
1.381627082824707,1,1,2
1.4055670499801636,9,1,2
1.4412091970443726,2,3,9
1.393892765045166,2,2,4
1.3637924194335938,2,2,9
1.3433876037597656,2,1,8
1.4080694913864136,7,1,5
1.4182320833206177,4,1,9
1.4487899541854858,4,2,1
1.4378172159194946,5,1,6
1.3841841220855713,6,1,5
1.368452548980713,0,1,1
1.4083502292633057,3,1,8
1.3742892742156982,1,1,4
1.3567920923233032,7,1,2
1.376833200454712,3,1,1
1.397344946861267,5,1,3
1.4066169261932373,1,2,0
1.3769429922103882,7,1,2
1.4844706058502197,5,1,3
1.4298031330108643,1,3,7
1.456074833869934,8,2,3
1.4592303037643433,1,2,7
1.4758557081222534,6,2,0
1.465050458908081,4,4,1
1.396734595298767,1,1,3
1.416412115097046,9,1,8
1.4200818538665771,3,1,5
1.4604789018630981,3,2,6
1.428930401802063,5,1,6
1.4063332080841064,1,2,4
1.4046214818954468,7,2,2
1.3980967998504639,1,1,4
1.4411476850509644,2,2,8
1.4277613162994385,1,2,4
1.4606248140335083,0,1,1
1.4599212408065796,4,1,7
1.430209994316101,4,1,1
1.3741214275360107,1,1,7
1.4108020067214966,8,1,3
1.4047391414642334,3,1,2
1.383266568183899,6,1,5
1.4518581628799438,1,1,6
1.4617244005203247,2,1,3
1.4451960325241089,0,1,6
1.4341500997543335,2,2,4
1.4192711114883423,1,1,4
1.4357545375823975,0,1,1
1.4597129821777344,9,2,8
1.4478486776351929,5,1,6
1.4231979846954346,3,1,9
1.4187802076339722,3,1,2
1.4280688762664795,5,1,6
1.3828926086425781,7,2,8
1.4120392799377441,1,2,7
1.4478017091751099,0,1,2
1.4262089729309082,4,1,1
1.457867980003357,1,3,4
1.4553108215332031,4,3,1
1.4107093811035156,1,1,4
1.4113357067108154,4,2,1
1.3907684087753296,5,1,7
1.388314962387085,2,1,9
1.4192864894866943,2,4,9
1.4360830783843994,3,2,2
1.4220200777053833,0,1,8
1.3861275911331177,6,1,0
1.4007230997085571,3,1,8
1.4376951456069946,9,1,4
1.4651477336883545,1,2,4
1.4716172218322754,8,1,3
1.4513448476791382,7,2,2
1.3774515390396118,1,1,4
1.4161338806152344,3,1,7
1.3919578790664673,1,2,4
1.4179489612579346,9,1,0
1.4062073230743408,3,1,8
1.4220187664031982,2,2,9
1.3911137580871582,5,1,3
1.3812311887741089,1,1,0
1.373213768005371,3,1,7
1.449434518814087,4,2,2
1.4743647575378418,8,2,6
1.3903311491012573,3,1,5
1.3779834508895874,4,1,6
1.3941084146499634,2,2,7
1.394564151763916,1,1,9
1.425581693649292,3,1,6
1.3805515766143799,2,2,9
1.3861839771270752,3,1,5
1.4156765937805176,5,2,6
1.3982837200164795,1,1,7
1.3965227603912354,1,1,4
1.4193085432052612,3,1,5
1.430376410484314,5,2,6
1.4331672191619873,8,1,0
1.410922646522522,1,1,9
1.4302072525024414,7,3,1
1.414994716644287,6,1,5
1.3929780721664429,5,1,6
1.4287817478179932,6,1,5
1.422671914100647,4,1,1
1.3740441799163818,1,2,7
1.409104824066162,0,1,8
1.3774470090866089,8,1,3
1.374867558479309,8,1,3
1.3841627836227417,1,1,3
1.397547960281372,3,1,5
1.389650583267212,6,1,9
1.3924371004104614,8,1,3
1.344730257987976,4,1,6
1.412119746208191,1,1,4
1.4264843463897705,7,1,2
1.4101980924606323,4,2,1
1.4623684883117676,9,1,2
1.4662364721298218,8,1,9
1.4362716674804688,4,3,9
1.4042445421218872,4,1,1
1.3762515783309937,9,1,6
1.4065940380096436,6,2,0
1.3970867395401,8,1,3
1.4163600206375122,2,1,9
1.4482795000076294,1,4,7
1.4578381776809692,0,2,9
1.3900153636932373,4,1,7
1.3963803052902222,6,1,3
1.4405417442321777,2,3,7
1.4513318538665771,8,1,3
1.3947703838348389,9,1,2
1.4006606340408325,3,1,1
1.3583672046661377,9,1,8
1.4041560888290405,4,1,3
1.4287828207015991,4,1,6
1.4163788557052612,1,2,7
1.440373420715332,1,2,7
1.4162683486938477,9,1,4
1.4242708683013916,5,1,6
1.4280669689178467,3,1,2
1.4144997596740723,3,1,1
1.3895667791366577,2,1,6
1.3927363157272339,5,1,2
1.395046591758728,1,2,7
1.3856523036956787,8,1,3
1.4419952630996704,1,2,7
1.4548861980438232,5,1,3
1.4622583389282227,3,1,5
1.4328280687332153,0,2,7
1.4610645771026611,0,2,9
1.4013409614562988,4,2,9
1.386152982711792,7,1,2
1.4056354761123657,2,2,7
1.4528404474258423,8,1,6
1.4220463037490845,6,1,8
1.3589130640029907,3,1,5
1.3663166761398315,3,1,5
1.389993667602539,2,1,6
1.4029701948165894,0,1,8
1.4271279573440552,7,1,1
1.4423506259918213,1,1,7
1.4427624940872192,9,1,2
1.408056378364563,2,2,4
1.419548511505127,7,2,1
1.436912178993225,6,2,0
1.4715092182159424,5,4,6
1.4375094175338745,7,2,2
1.4085322618484497,2,2,4
1.3918957710266113,9,1,5
1.3807346820831299,1,1,4
1.4288809299468994,2,1,7
1.4699519872665405,0,1,1
1.4388525485992432,8,1,3
1.519515872001648,8,1,3
1.5197011232376099,5,3,6
1.3919405937194824,3,2,8
1.4348630905151367,5,2,6
1.440246820449829,6,2,0
1.4313100576400757,0,1,1
1.4036685228347778,5,1,0
1.4320656061172485,1,2,4
1.4804743528366089,7,2,1
1.502826452255249,6,1,3
1.3509796857833862,7,1,3
1.384660005569458,5,1,2
1.364761471748352,4,1,7
1.3906830549240112,1,1,3
1.383655071258545,5,1,3
1.4254275560379028,2,1,5
1.4054731130599976,8,1,3
1.4074472188949585,2,1,4
1.4684230089187622,4,3,1
1.4992191791534424,2,1,7
1.4143180847167969,7,1,1
1.4200748205184937,6,1,8
1.428883671760559,4,2,3
1.4514554738998413,1,2,7
1.4442733526229858,9,1,2
1.4077237844467163,2,1,1
1.4187097549438477,1,1,4
1.4144845008850098,1,1,4
1.4133386611938477,1,1,4
1.3759605884552002,5,1,6
1.3675870895385742,9,1,5
1.4265772104263306,5,1,3
1.4493629932403564,6,1,0
1.446945309638977,8,1,3
1.383278250694275,5,1,1
1.3912315368652344,1,1,4
1.404628038406372,5,1,3
1.3936305046081543,8,1,6
1.4040950536727905,2,3,9
1.3871186971664429,1,1,7
1.425359845161438,2,1,4
1.440808653831482,5,2,6
1.422726035118103,1,1,6
1.4457577466964722,7,1,2
1.445621132850647,4,2,2
1.4243468046188354,2,4,9
1.470686912536621,3,2,2
1.4738017320632935,7,1,2
1.4056241512298584,3,2,8
1.4093557596206665,4,2,1
1.4622143507003784,2,3,1
1.4339101314544678,1,1,4
1.3979499340057373,2,2,4
1.3853157758712769,8,1,6
1.3936522006988525,0,1,9
1.3947826623916626,0,2,6
1.3657258749008179,2,1,3
1.3815618753433228,5,1,6
1.381248116493225,6,1,5
1.4282015562057495,1,1,7
1.4255157709121704,3,1,2
1.4364135265350342,0,1,6
1.374285101890564,1,1,0
1.4191317558288574,9,2,2
1.3798060417175293,4,3,2
1.3831135034561157,5,1,3
1.3818137645721436,9,1,5
1.39116370677948,2,1,7
1.4009532928466797,6,1,4
1.407348394393921,1,1,3
1.431080937385559,5,2,6
1.4137866497039795,9,1,5
1.3617254495620728,3,1,8
1.3840922117233276,1,2,4
1.4081367254257202,4,1,1
1.412062406539917,3,2,8
1.4085931777954102,1,2,0
1.417259693145752,2,1,3
1.421828031539917,1,2,4
1.3959616422653198,3,1,2
1.424133539199829,1,3,7
1.4017796516418457,6,1,5
1.385849952697754,2,1,0
1.3833270072937012,9,1,8
1.4048868417739868,7,1,2
1.4043664932250977,2,1,3
1.4246346950531006,0,1,9
1.468043565750122,3,2,9
1.481299877166748,1,1,7
1.456148624420166,8,1,3
1.4176918268203735,2,1,9
1.4012203216552734,3,1,4
1.4376707077026367,1,1,2
1.4359830617904663,0,1,9
1.4718520641326904,5,1,6
1.3711652755737305,2,1,7
1.4032039642333984,4,1,7
1.3817789554595947,1,1,4
1.426891565322876,4,4,1
1.3611892461776733,4,1,8
1.3967688083648682,9,1,2
1.4046168327331543,4,2,1
1.390005111694336,9,1,0
1.482852816581726,1,1,7
1.4709587097167969,1,1,0
1.4638422727584839,1,1,7
1.3589757680892944,9,1,0
1.4587610960006714,1,2,7
1.4591960906982422,8,1,6
1.4655401706695557,8,2,3
1.3958618640899658,2,1,4
1.4257175922393799,6,1,5
1.3588298559188843,2,1,3
1.3797022104263306,7,1,6
1.387593150138855,2,1,5
1.3724240064620972,9,1,8
1.4828828573226929,1,3,7
1.4153714179992676,8,1,3
1.3941982984542847,3,1,8
1.4221465587615967,0,1,7
1.4226653575897217,2,1,3
1.3771748542785645,2,1,8
1.3678791522979736,8,1,3
1.3902974128723145,0,1,3
1.4559338092803955,2,1,7
1.387708067893982,1,2,7
1.4134783744812012,8,1,6
1.4114291667938232,3,1,4
1.453535556793213,2,1,7
1.4463781118392944,8,1,2
1.4426722526550293,5,2,3
1.402111530303955,1,1,0
1.41365385055542,1,3,7
1.4257055521011353,5,1,6
1.4095677137374878,7,5,1
1.382130742073059,2,3,9
1.3604414463043213,1,1,4
1.357889175415039,9,1,2
1.3564226627349854,0,1,6
1.4566256999969482,6,2,0
1.456321120262146,8,1,3
1.4274373054504395,2,1,7
1.378891944885254,1,2,7
1.3869749307632446,3,1,5
1.3803753852844238,6,2,8
1.37474524974823,1,1,4
1.4141719341278076,1,1,0
1.4144254922866821,1,1,6
1.4031449556350708,1,1,0
1.398696780204773,7,1,3
1.4051189422607422,2,1,4
1.390549898147583,3,1,8
1.4453996419906616,1,1,7
1.46018385887146,4,2,6
1.4559916257858276,4,3,1
1.400746464729309,1,1,2
1.393370270729065,0,1,6
1.405922293663025,1,1,3
1.4401646852493286,3,2,5
1.4190891981124878,5,1,3
1.4342812299728394,8,1,3
1.437328577041626,8,1,6
1.4167582988739014,4,4,1
1.4194109439849854,2,2,7
1.4408541917800903,1,1,4
1.4374098777770996,0,1,6
1.4394097328186035,1,2,7
1.4681847095489502,1,2,2
1.4577804803848267,4,3,9
1.423300862312317,1,2,2
1.4178073406219482,9,1,0
1.4162222146987915,3,1,2
1.4308319091796875,7,1,3
1.429714322090149,7,1,3
1.3663995265960693,1,1,4
1.3839493989944458,4,1,1
1.3768733739852905,0,1,6
1.4920488595962524,3,1,1
1.483425498008728,9,1,8
1.3635677099227905,1,1,2
1.3966140747070312,5,1,2
1.430246353149414,1,2,4
1.4419071674346924,5,1,3
1.3836414813995361,2,2,3
1.3921500444412231,3,1,2
1.351391077041626,6,1,8
1.3618396520614624,3,1,2
1.4175268411636353,1,1,7
1.4455705881118774,5,1,6
1.4148051738739014,3,1,6
1.4271810054779053,8,1,6
1.4525446891784668,5,1,3
1.4612469673156738,1,1,7
1.4068937301635742,2,1,4
1.368803858757019,7,2,3
1.4349219799041748,1,2,7
1.4452768564224243,0,1,9
1.3874841928482056,7,1,1
1.3595536947250366,8,1,3
1.4441992044448853,7,1,4
1.4501497745513916,6,1,2
1.4090850353240967,3,1,4
1.4275093078613281,7,1,1
1.4399317502975464,0,1,1
1.4050629138946533,1,1,4
1.3965201377868652,9,1,4
1.4670474529266357,3,2,8
1.4782222509384155,5,3,6
1.422890305519104,9,2,4
1.4087055921554565,3,2,8
1.448820948600769,2,2,9
1.4551112651824951,8,1,3
1.389662265777588,1,2,3
1.3868014812469482,1,2,4
1.4326903820037842,5,2,6
1.4179019927978516,6,2,8
1.5040221214294434,5,1,3
1.3845816850662231,3,1,1
1.3899058103561401,6,1,9
1.352023720741272,1,1,8
1.3551452159881592,4,1,2
1.4533146619796753,2,1,9
1.4332525730133057,4,1,2
1.4679208993911743,1,1,3
1.4170608520507812,7,1,4
1.400327205657959,1,1,3
1.3905830383300781,2,2,1
1.402869701385498,1,1,2
1.4003952741622925,9,1,4
1.3812882900238037,0,1,9
1.4362118244171143,7,3,1
1.4654154777526855,6,2,5
1.4676868915557861,5,1,3
1.4717341661453247,0,1,9
1.4753377437591553,2,1,1
1.4649853706359863,1,1,7
1.4043467044830322,6,1,5
1.44508695602417,3,2,7
1.4408773183822632,5,1,6
1.4254130125045776,3,1,7
1.448591947555542,2,2,7
1.4905526638031006,5,2,9
1.4444408416748047,5,1,6
1.4230633974075317,1,2,7
1.4290050268173218,9,1,4
1.4622106552124023,4,1,1
1.4763236045837402,6,2,5
1.4586622714996338,4,1,1
1.4816590547561646,9,1,2
1.3988444805145264,1,1,3
1.3919390439987183,6,1,3
1.4171783924102783,6,1,3
1.3681812286376953,2,1,3
1.3659080266952515,5,1,3
1.3979378938674927,1,1,7
1.388293743133545,7,2,2
1.397276520729065,8,1,5
1.428787112236023,5,1,3
1.4423706531524658,7,2,2
1.424625277519226,1,2,2
1.416067361831665,4,1,1
1.4191285371780396,1,1,4
1.4131969213485718,1,1,4
1.400155782699585,1,1,3
1.3482745885849,2,1,3
1.3382940292358398,9,1,2
1.4160890579223633,3,1,6
1.399253010749817,7,1,3
1.410965919494629,1,1,3
1.4296846389770508,1,1,0
1.4145328998565674,3,1,2
1.387654185295105,1,1,7
1.4060245752334595,1,1,9
1.402966856956482,6,1,1
1.4026039838790894,1,1,0
1.4102741479873657,1,2,4
1.4172375202178955,3,3,5
1.4468330144882202,4,4,1
1.435873031616211,1,1,7
1.4292523860931396,2,3,9
1.4243648052215576,9,1,2
1.4220994710922241,2,3,4
1.406729817390442,1,2,7
1.3929966688156128,1,2,7
1.4230979681015015,1,4,7
1.418488621711731,1,1,4
1.4177087545394897,6,1,8
1.415919303894043,0,2,6
1.4260878562927246,8,1,6
1.4048212766647339,4,1,6
1.4113965034484863,7,1,1
1.4036681652069092,4,1,1
1.4336796998977661,1,2,7
1.4278894662857056,0,1,1
1.4169424772262573,4,1,1
1.3673964738845825,1,1,4
1.3874174356460571,1,1,5
1.415864109992981,3,2,5
1.4241726398468018,3,1,5
1.430727481842041,6,1,5
1.4151932001113892,0,2,7
1.3947244882583618,1,1,0
1.407861351966858,5,1,6
1.384010672569275,1,2,0
1.3701015710830688,7,1,2
1.3686081171035767,9,1,0
1.3877928256988525,9,1,5
1.369716763496399,6,1,5
1.4052339792251587,5,1,2
1.4286937713623047,0,1,1
1.4747803211212158,2,1,7
1.4414198398590088,3,4,8
1.4088455438613892,1,2,7
1.392704963684082,7,2,2
1.4332923889160156,1,2,7
1.4456465244293213,5,2,9
1.4043622016906738,3,3,5
1.3817884922027588,8,1,4
1.37710702419281,7,1,1
1.4739854335784912,2,2,9
1.4624744653701782,3,2,8
1.4186843633651733,2,4,1
1.4365043640136719,1,2,7
1.4221539497375488,8,1,3
1.3944299221038818,1,1,4
1.3921146392822266,2,1,9
1.3998239040374756,4,1,1
1.466410517692566,6,1,8
1.4709296226501465,8,2,9
1.4242967367172241,1,2,4
1.4457688331604004,3,1,5
1.3911442756652832,1,1,4
1.384636640548706,2,2,9
1.4049049615859985,1,1,4
1.4025938510894775,4,2,2
1.367002248764038,4,1,1
1.3954887390136719,8,1,6
1.4126871824264526,4,1,1
1.4166840314865112,2,1,9
1.4054125547409058,1,1,7
1.4799001216888428,2,2,1
1.4672834873199463,5,1,3
1.3950474262237549,4,1,1
1.4144065380096436,4,2,2
1.3880914449691772,1,1,7
1.4223068952560425,7,1,2
1.3952014446258545,1,1,4
1.4571661949157715,6,1,3
1.4305781126022339,8,1,6
1.4145283699035645,7,1,1
1.4575566053390503,3,2,5
1.4025346040725708,4,2,2
1.396674394607544,0,1,9
1.412769079208374,5,1,6
1.4459631443023682,3,2,2
1.4187589883804321,1,2,8
1.4276455640792847,4,2,1
1.4108515977859497,1,2,4
1.4453589916229248,2,2,7
1.4911566972732544,6,1,5
1.5052660703659058,6,2,5
1.393290400505066,4,1,1
1.3920552730560303,5,1,6
1.4077633619308472,0,1,1
1.4237483739852905,3,2,7
1.439936876296997,0,2,9
1.4157313108444214,1,1,7
1.421980857849121,6,1,4
1.4194056987762451,6,1,3
1.4406253099441528,7,1,2
1.4302219152450562,7,1,3
1.3692024946212769,1,1,3
1.3820585012435913,1,1,3
1.3619897365570068,4,2,8
1.450497031211853,1,1,6
1.4250054359436035,1,2,7
1.418000340461731,2,1,3
1.4140385389328003,3,1,5
1.380372166633606,1,1,7
1.3799620866775513,1,1,4
1.3793261051177979,4,1,1
1.38339364528656,8,1,2
1.384664535522461,1,1,3
1.3861154317855835,6,1,5
1.386401891708374,4,1,9
1.395187258720398,8,1,9
1.4059969186782837,1,1,3
1.38184654712677,5,1,3
1.3612439632415771,5,1,3
1.3759369850158691,4,1,2
1.417134404182434,1,1,7
1.415419578552246,1,1,7
1.383223533630371,0,1,8
1.4456342458724976,5,1,3
1.4518859386444092,5,1,7
1.4503916501998901,3,1,7
1.3954218626022339,8,1,9
1.3881052732467651,2,1,3
1.414926528930664,4,1,1
1.4291491508483887,3,1,5
1.4558725357055664,2,4,9
1.435373306274414,8,1,9
1.4401782751083374,9,1,2
1.4478118419647217,1,2,4
1.4724655151367188,8,1,9
1.4362432956695557,2,1,9
1.3686696290969849,9,1,6
1.383951187133789,9,1,4
1.4244946241378784,4,1,1
1.39870285987854,4,1,1
1.377912998199463,8,1,3
1.4482547044754028,5,1,3
1.4453895092010498,0,1,8
1.437942624092102,8,1,3
1.341610074043274,2,1,3
1.4763869047164917,3,2,7
1.4842225313186646,2,1,7
1.4359943866729736,4,2,1
1.3581697940826416,4,1,8
1.4485158920288086,2,1,9
1.4439294338226318,7,1,2
1.458492636680603,4,1,6
1.4574716091156006,4,2,3
1.4418296813964844,1,3,7
1.421621561050415,3,1,5
1.4244794845581055,8,2,3
1.3635669946670532,7,1,2
1.3797863721847534,4,2,6
1.3863532543182373,0,1,7
1.3842289447784424,2,1,3
1.383628487586975,5,1,2
1.3954930305480957,3,1,5
1.37831711769104,2,2,7
1.405369758605957,8,1,6
1.4043056964874268,1,1,3
1.4500257968902588,5,2,6
1.4249621629714966,8,1,9
1.436892032623291,1,4,7
1.458392858505249,7,2,5
1.3637707233428955,3,1,2
1.3788518905639648,4,1,6
1.4506608247756958,8,1,4
1.467428207397461,3,1,9
1.449052333831787,0,1,7
1.3828164339065552,6,1,3
1.4277921915054321,8,1,2
1.4375879764556885,3,1,5
1.4196064472198486,4,2,2
1.3991858959197998,1,1,4
1.4161956310272217,5,1,6
1.3915362358093262,5,1,3
1.3637057542800903,6,1,8
1.4187896251678467,1,2,4
1.43438720703125,6,2,0
1.3318407535552979,1,2,4
1.3017499446868896,1,5,7
1.382257342338562,8,1,2
1.4304237365722656,1,1,7
1.4570115804672241,5,1,6
1.478265643119812,3,1,7
1.4981721639633179,8,2,4
1.407269835472107,9,1,8
1.4181050062179565,6,1,8
1.4015229940414429,3,1,5
1.410345196723938,1,1,7
1.3891117572784424,5,1,3
1.4489336013793945,5,2,3
1.433168888092041,1,1,5
1.4616363048553467,4,1,8
1.4320427179336548,7,2,4
1.4433910846710205,3,1,7
1.438162922859192,0,2,8
1.3617630004882812,2,1,3
1.3453330993652344,9,1,5
1.442301869392395,1,2,7
1.456481695175171,9,3,0
1.4222354888916016,1,1,0
1.3837212324142456,6,1,8
1.3931554555892944,5,1,3
1.381453037261963,8,1,6
1.4120666980743408,7,1,1
1.406779408454895,2,2,9
1.4616200923919678,3,1,5
1.4721380472183228,5,1,6
1.4997590780258179,5,1,3
1.426068663597107,2,1,9
1.4532495737075806,6,2,5
1.4259817600250244,1,1,2
1.4805018901824951,4,3,1
1.4784531593322754,2,2,9
1.3996233940124512,9,1,2
1.3938429355621338,9,1,2
1.4105991125106812,5,2,6
1.3557707071304321,3,1,8
1.3641818761825562,2,1,7
1.430634617805481,4,1,6
1.4331839084625244,5,1,7
1.4422814846038818,0,1,8
1.3933223485946655,2,1,7
1.3805885314941406,1,1,8
1.4336880445480347,5,2,9
1.4007039070129395,9,2,2
1.3893136978149414,8,1,6
1.3990026712417603,0,1,1
1.387381911277771,0,1,9
1.4185560941696167,8,1,6
1.399658441543579,1,1,2
1.403368353843689,2,1,9
1.4209342002868652,9,1,6
1.3945127725601196,1,1,4
1.3984676599502563,7,2,2
1.3706015348434448,9,2,8
1.3932920694351196,8,1,9
1.3961659669876099,1,1,3
1.409632682800293,0,1,6
1.3629992008209229,4,1,8
1.4524465799331665,5,1,3
1.4298895597457886,4,2,2
1.4343363046646118,6,1,0
1.4535293579101562,2,1,7
1.438076376914978,2,1,7
1.4299200773239136,3,2,7
1.4012224674224854,1,1,4
1.4114707708358765,1,1,4
1.3742866516113281,6,1,8
1.450123906135559,4,3,6
1.3967119455337524,1,2,7
1.391792893409729,6,1,8
1.4001317024230957,5,1,3
1.4315927028656006,3,1,5
1.4452428817749023,9,1,2
1.4737098217010498,8,1,9
1.44950270652771,5,0,3
1.414199709892273,5,1,3
1.3956116437911987,2,1,3
1.4215142726898193,7,1,2
1.4098529815673828,0,1,9
1.4496551752090454,2,1,8
1.4511852264404297,7,1,1
1.4782814979553223,1,1,4
1.4829727411270142,7,1,2
1.4072647094726562,9,1,6
1.4413508176803589,3,1,2
1.3735295534133911,6,1,3
1.3756673336029053,5,1,3
1.4253029823303223,2,1,5
1.419073462486267,6,1,2
1.3879104852676392,1,2,7
1.419120192527771,2,3,9
1.423555612564087,3,1,5
1.4202274084091187,5,2,6
1.4406965970993042,1,2,7
1.4390826225280762,3,2,7
1.4275193214416504,1,3,4
1.400582194328308,6,2,8
1.3851710557937622,1,1,7
1.4232250452041626,2,1,8
1.4072973728179932,7,3,1
1.4268189668655396,5,1,3
1.4496098756790161,2,3,9
1.4502763748168945,2,1,3
1.4522441625595093,8,1,6
1.3426059484481812,5,1,3
1.3416632413864136,6,2,0
1.3832069635391235,1,1,7
1.3845921754837036,2,1,3
1.3966423273086548,1,1,7
1.4344940185546875,5,2,2
1.4235893487930298,7,3,1
1.4060386419296265,9,1,0
1.3585807085037231,2,1,1
1.411168098449707,6,4,8
1.4056806564331055,4,1,9
1.3579572439193726,9,1,8
1.3712735176086426,0,1,2
1.36683988571167,4,2,1
1.3741974830627441,4,1,8
1.4149144887924194,9,1,2
1.4769309759140015,1,1,7
1.478576421737671,7,3,1
1.376974105834961,4,1,1
1.4061553478240967,1,1,7
1.435788869857788,3,2,8
1.4425077438354492,5,2,6
1.405320644378662,3,1,2
1.4370219707489014,3,1,7
1.447591781616211,3,1,7
1.4203135967254639,0,1,7
1.3930686712265015,4,1,1
1.3512918949127197,1,1,0
1.404737949371338,9,1,6
1.4007083177566528,3,1,2
1.4479619264602661,1,3,7
1.4834363460540771,2,2,7
1.3624179363250732,0,2,6
1.394943118095398,1,2,2
1.418617844581604,2,1,7
1.391991376876831,1,1,4
1.4234399795532227,6,2,0
1.422798752784729,3,1,5
1.4323508739471436,3,1,5
1.4270577430725098,7,2,4
1.4404826164245605,5,3,6
1.4266643524169922,8,1,4
