ddbs,gt,steps_to_atk,predictions
1.497589111328125,1,2,3
1.524580717086792,3,3,8
1.429349422454834,8,3,9
1.3379064798355103,1,1,2
1.461949110031128,9,2,4
1.5009050369262695,2,4,9
1.489209771156311,2,3,9
1.3020743131637573,2,1,9
1.3556382656097412,2,2,1
1.3981577157974243,7,2,1
1.41514253616333,4,2,9
1.4316402673721313,4,2,1
1.4639806747436523,5,2,6
1.3005616664886475,6,1,5
1.354831576347351,0,1,1
1.3918153047561646,3,2,2
1.2949730157852173,1,1,3
1.3077603578567505,7,1,3
1.3291535377502441,3,2,1
1.3601537942886353,5,2,6
1.3753526210784912,1,3,4
1.400281310081482,7,2,2
1.503792405128479,5,4,6
1.3999099731445312,1,3,7
1.4700970649719238,8,3,6
1.4827431440353394,1,5,7
1.4882978200912476,6,4,0
1.4236276149749756,4,8,1
1.3749562501907349,1,1,2
1.422170639038086,9,1,8
1.3976986408233643,3,1,5
1.4865819215774536,3,3,5
1.419423222541809,5,3,6
1.3880670070648193,1,2,4
1.3705775737762451,7,2,3
1.3926893472671509,1,3,5
1.462263822555542,2,5,9
1.4227306842803955,1,4,4
1.4590747356414795,0,1,1
1.4941123723983765,4,1,3
1.4581302404403687,4,1,3
1.3676950931549072,1,2,7
1.454559564590454,8,2,3
1.3649934530258179,3,1,5
1.3474141359329224,6,1,5
1.4360809326171875,1,1,7
1.49134361743927,2,2,7
1.4485093355178833,0,3,6
1.3861855268478394,2,4,5
1.4404449462890625,1,3,0
1.4639569520950317,0,2,1
1.4992961883544922,9,2,8
1.4356766939163208,5,3,3
1.4583812952041626,3,3,8
1.4600403308868408,3,2,9
1.4439748525619507,5,1,9
1.3691275119781494,7,3,9
1.3794931173324585,1,1,7
1.4658856391906738,0,2,2
1.4174057245254517,4,2,6
1.4189585447311401,1,9,4
1.4763134717941284,4,6,9
1.399137258529663,1,3,8
1.453182578086853,4,2,9
1.4054590463638306,5,2,3
1.3867690563201904,2,2,9
1.4227184057235718,2,4,3
1.456180453300476,3,2,2
1.4217886924743652,0,3,6
1.3644111156463623,6,1,0
1.380976676940918,3,1,8
1.4411890506744385,9,1,5
1.40369713306427,1,2,4
1.4863941669464111,8,3,6
1.4357798099517822,7,2,2
1.4159085750579834,1,1,6
1.4040749073028564,3,1,7
1.390889286994934,1,2,4
1.4114336967468262,9,1,3
1.4509152173995972,3,3,8
1.4410406351089478,2,4,4
1.4044324159622192,5,1,3
1.3668235540390015,1,1,3
1.311753749847412,3,2,5
1.4531826972961426,4,5,1
1.4932219982147217,8,4,3
1.365031361579895,3,1,2
1.389196753501892,4,1,6
1.3777042627334595,2,1,7
1.3461418151855469,1,1,2
1.420540452003479,3,3,1
1.324204444885254,2,1,9
1.3140186071395874,3,2,7
1.4347496032714844,5,6,9
1.3832391500473022,1,2,5
1.3610820770263672,1,2,4
1.4137349128723145,3,3,1
1.3938552141189575,5,3,1
1.464500904083252,8,3,6
1.4244513511657715,1,2,0
1.4610886573791504,7,3,3
1.3995428085327148,6,1,5
1.3889271020889282,5,2,3
1.4190093278884888,6,1,5
1.3949288129806519,4,1,1
1.3706836700439453,1,2,7
1.4442416429519653,0,2,8
1.4455496072769165,8,3,6
1.3367488384246826,8,1,1
1.3645884990692139,1,1,3
1.351139783859253,3,2,5
1.325078010559082,6,1,8
1.321215033531189,8,1,6
1.325793743133545,4,1,3
1.3877888917922974,1,1,4
1.4316154718399048,7,2,2
1.385029673576355,4,2,1
1.4792649745941162,9,2,2
1.4731076955795288,8,2,6
1.437714695930481,4,3,1
1.4272043704986572,4,4,0
1.3474560976028442,9,1,2
1.3724838495254517,6,2,0
1.3565210103988647,8,2,6
1.4149943590164185,2,4,6
1.4286129474639893,1,4,4
1.4681158065795898,0,2,8
1.40723717212677,4,2,1
1.423712134361267,6,2,0
1.4530538320541382,2,4,1
1.4746469259262085,8,2,2
1.3727126121520996,9,1,4
1.3400521278381348,3,1,5
1.3345600366592407,9,1,0
1.4319679737091064,4,2,3
1.4694392681121826,4,2,3
1.4274479150772095,1,4,7
1.438206672668457,1,2,7
1.4272758960723877,9,1,2
1.3754953145980835,5,3,9
1.3909748792648315,3,1,9
1.3624056577682495,3,1,9
1.3011213541030884,2,1,5
1.312215805053711,5,1,9
1.3460345268249512,1,1,4
1.3643183708190918,8,1,2
1.453041434288025,1,2,3
1.4611828327178955,5,3,6
1.4680893421173096,3,3,5
1.424970030784607,0,4,9
1.432314157485962,0,4,6
1.4206708669662476,4,4,1
1.3782243728637695,7,2,2
1.3817428350448608,2,3,5
1.4435927867889404,8,2,6
1.4192497730255127,6,2,8
1.3020132780075073,3,1,9
1.352055311203003,3,2,5
1.4303240776062012,2,1,1
1.4361439943313599,0,2,7
1.4432642459869385,7,1,0
1.4772591590881348,1,3,7
1.481853723526001,9,2,4
1.3980293273925781,2,3,1
1.398253083229065,7,3,1
1.5094592571258545,6,4,5
1.513320803642273,5,4,6
1.490877628326416,7,2,9
1.431043028831482,2,2,3
1.4299869537353516,9,1,3
1.3648886680603027,1,2,0
1.4527076482772827,2,6,1
1.4915827512741089,0,3,6
1.4607009887695312,8,2,3
1.5489740371704102,8,10,0
1.5399787425994873,5,0,5
1.422057867050171,3,4,1
1.453208327293396,5,2,1
1.4701483249664307,6,3,0
1.5266345739364624,0,3,1
1.3912791013717651,5,1,6
1.4444690942764282,1,4,4
1.4943196773529053,7,3,1
1.5106053352355957,6,3,3
1.333540678024292,7,1,3
1.3624285459518433,5,2,3
1.3759934902191162,4,1,1
1.3729248046875,1,2,3
1.3401941061019897,5,1,8
1.4289554357528687,2,2,7
1.4227228164672852,8,2,3
1.3915390968322754,2,1,1
1.4475308656692505,4,3,1
1.476420521736145,2,5,3
1.439136266708374,7,3,1
1.4682780504226685,6,2,8
1.4170011281967163,4,1,6
1.475284457206726,1,2,7
1.4746121168136597,9,3,8
1.3922910690307617,2,2,1
1.3849902153015137,1,1,4
1.4204301834106445,1,1,4
1.4092696905136108,1,1,3
1.2659848928451538,5,1,6
1.3249799013137817,9,1,3
1.4057539701461792,5,2,8
1.48710298538208,6,3,0
1.4868687391281128,8,2,3
1.291722059249878,5,1,6
1.35502028465271,1,2,4
1.4618897438049316,5,2,9
1.3686928749084473,8,1,6
1.4542180299758911,2,5,8
1.4044486284255981,1,3,8
1.372245192527771,2,2,5
1.4607672691345215,5,3,3
1.370116114616394,1,1,4
1.4400110244750977,7,2,2
1.4470632076263428,4,3,2
1.4398061037063599,2,4,4
1.490403175354004,3,3,1
1.4704575538635254,7,3,1
1.4849120378494263,3,2,8
1.4404033422470093,4,3,1
1.4913071393966675,2,5,4
1.4695765972137451,1,2,8
1.4063080549240112,2,4,3
1.407159447669983,8,2,3
1.3581945896148682,0,3,6
1.3953834772109985,0,3,6
1.327103853225708,2,1,1
1.3414510488510132,5,1,6
1.323167324066162,6,1,5
1.4285144805908203,1,4,2
1.4376652240753174,3,1,5
1.4511860609054565,0,1,9
1.4137166738510132,1,2,3
1.4536199569702148,9,3,4
1.4019496440887451,4,3,1
1.386448621749878,5,2,3
1.3570666313171387,9,1,5
1.3824375867843628,2,1,7
1.358868956565857,6,1,2
1.3964817523956299,1,1,3
1.4047201871871948,5,2,9
1.4252418279647827,9,2,5
1.3471499681472778,3,1,2
1.318001627922058,1,2,4
1.3882955312728882,4,2,1
1.4286129474639893,3,2,5
1.4100968837738037,1,1,0
1.4094518423080444,2,1,3
1.4225571155548096,1,3,8
1.443564534187317,3,2,1
1.4394797086715698,1,2,7
1.3989572525024414,6,1,5
1.374165415763855,2,3,9
1.356215238571167,9,1,0
1.393385887145996,7,1,9
1.4461336135864258,2,2,3
1.4377446174621582,0,2,9
1.4972660541534424,3,2,0
1.51244056224823,1,2,7
1.4758878946304321,8,3,3
1.4363083839416504,2,2,9
1.372718095779419,3,1,1
1.457515001296997,1,2,2
1.464532732963562,0,3,1
1.4926608800888062,5,2,6
1.387256145477295,2,2,7
1.4134206771850586,4,2,2
1.3507843017578125,1,2,6
1.407785415649414,4,6,1
1.4096120595932007,4,1,1
1.33842134475708,9,1,2
1.3750585317611694,4,2,1
1.3820911645889282,9,1,0
1.4539005756378174,1,2,4
1.4809648990631104,1,2,4
1.4196563959121704,1,2,4
1.2775020599365234,9,1,5
1.4683306217193604,1,2,7
1.4711905717849731,8,3,2
1.4838136434555054,8,3,3
1.4361963272094727,2,2,4
1.4373723268508911,6,2,0
1.3416063785552979,2,1,7
1.3623504638671875,7,2,9
1.3551849126815796,2,2,9
1.3069090843200684,9,1,0
1.4565984010696411,1,8,4
1.4436691999435425,8,2,3
1.4296886920928955,3,2,5
1.3902968168258667,0,1,3
1.4311779737472534,2,2,3
1.3704028129577637,2,1,3
1.3626880645751953,8,1,2
1.356714129447937,0,1,9
1.469821572303772,2,3,3
1.4450469017028809,1,3,2
1.368223786354065,8,1,6
1.3579083681106567,3,1,4
1.4286057949066162,2,1,6
1.4562877416610718,8,1,3
1.4085272550582886,5,4,1
1.4072153568267822,1,3,9
1.3911914825439453,1,2,5
1.4292312860488892,5,3,1
1.4309124946594238,7,4,1
1.3996816873550415,2,2,3
1.2800486087799072,1,1,4
1.2940467596054077,9,1,2
1.2959318161010742,0,1,8
1.4964981079101562,6,6,0
1.4966343641281128,8,4,9
1.4132862091064453,2,2,4
1.3365927934646606,1,1,7
1.3351560831069946,3,1,6
1.3791249990463257,6,1,5
1.3644673824310303,1,2,4
1.4360285997390747,1,3,0
1.4364651441574097,1,2,0
1.3695915937423706,1,1,0
1.4103084802627563,7,1,3
1.4101557731628418,2,1,7
1.3853683471679688,3,1,5
1.4509390592575073,1,2,4
1.4486784934997559,4,6,1
1.4715473651885986,4,6,6
1.4304313659667969,1,2,2
1.3562228679656982,0,2,6
1.3817797899246216,1,1,7
1.4219681024551392,3,2,5
1.4497405290603638,5,2,3
1.4491987228393555,8,2,3
1.4380630254745483,8,2,9
1.4463584423065186,4,2,1
1.4586410522460938,2,4,5
1.4645785093307495,1,2,3
1.4592673778533936,0,3,9
1.4479103088378906,1,3,0
1.4538460969924927,1,2,2
1.4337352514266968,4,3,1
1.4143719673156738,1,1,3
1.3915897607803345,9,1,0
1.3548229932785034,3,1,1
1.4422885179519653,7,2,3
1.41310453414917,7,1,3
1.3323974609375,1,2,4
1.369929552078247,4,1,1
1.3540312051773071,0,3,9
1.5045489072799683,3,5,5
1.5180354118347168,9,1,1
1.3283405303955078,1,1,2
1.3979616165161133,5,1,3
1.402948260307312,1,2,7
1.4346566200256348,5,2,6
1.3603861331939697,2,3,3
1.3659822940826416,3,1,9
1.3190536499023438,6,1,8
1.3599059581756592,3,2,9
1.4279067516326904,1,2,2
1.4720232486724854,5,1,6
1.3625614643096924,3,1,4
1.3705308437347412,8,1,6
1.472154140472412,5,1,3
1.4535248279571533,1,2,0
1.387111783027649,2,2,9
1.3730394840240479,7,3,1
1.4576947689056396,1,4,0
1.4761251211166382,0,4,9
1.3549305200576782,7,1,1
1.3353781700134277,8,1,3
1.4757356643676758,7,2,1
1.4422802925109863,6,2,0
1.3312091827392578,3,1,1
1.368741512298584,7,1,5
1.454534888267517,0,2,1
1.3872240781784058,1,2,7
1.4060934782028198,9,1,4
1.4726825952529907,3,9,2
1.4940797090530396,5,6,9
1.4375382661819458,9,3,2
1.4201430082321167,3,3,1
1.4723854064941406,2,4,1
1.5140060186386108,8,6,3
1.3681538105010986,1,2,7
1.3755654096603394,1,1,4
1.4770166873931885,5,2,6
1.4537020921707153,6,3,0
1.4909087419509888,5,4,3
1.325219988822937,3,1,1
1.3188339471817017,6,1,9
1.2992931604385376,1,1,6
1.3293826580047607,4,1,1
1.4549931287765503,2,1,1
1.474748134613037,4,2,7
1.5170302391052246,1,1,2
1.4113807678222656,7,1,1
1.4128957986831665,1,3,4
1.4074903726577759,2,3,1
1.4358502626419067,1,1,7
1.4368845224380493,9,1,4
1.4097096920013428,0,1,3
1.421265721321106,7,2,1
1.4706305265426636,6,4,1
1.4630751609802246,5,7,9
1.475318193435669,0,5,9
1.4657312631607056,2,3,5
1.4801506996154785,1,3,7
1.4114373922348022,6,2,8
1.4575034379959106,3,7,7
1.421111822128296,5,2,6
1.460312843322754,3,3,7
1.45778489112854,2,3,5
1.5448495149612427,5,4,4
1.468552827835083,5,4,9
1.4476113319396973,1,2,7
1.469109296798706,9,3,7
1.4903385639190674,4,2,1
1.5075215101242065,6,2,0
1.4789767265319824,4,2,1
1.4602859020233154,9,6,4
1.384766936302185,1,1,3
1.365633249282837,6,1,7
1.3937866687774658,6,1,7
1.339784026145935,2,1,7
1.313207983970642,5,1,1
1.3896106481552124,1,1,2
1.4111995697021484,7,2,3
1.3370695114135742,8,1,0
1.4311773777008057,5,1,7
1.4464564323425293,7,2,2
1.4412062168121338,1,2,7
1.4885616302490234,4,2,9
1.4890810251235962,1,3,8
1.427175760269165,1,4,8
1.3303449153900146,1,1,4
1.332391381263733,2,1,1
1.279414415359497,9,1,4
1.3165979385375977,3,1,7
1.366928219795227,7,2,2
1.4297274351119995,1,1,3
1.4431416988372803,1,1,3
1.4490824937820435,3,2,2
1.4359543323516846,1,1,7
1.406248688697815,1,3,4
1.3877177238464355,6,2,8
1.4186336994171143,1,2,0
1.4373849630355835,1,2,3
1.4460651874542236,3,3,5
1.4315999746322632,4,3,1
1.4553561210632324,1,3,7
1.4207179546356201,2,4,1
1.4074277877807617,9,1,2
1.4536361694335938,2,3,4
1.420395016670227,1,2,4
1.4100360870361328,1,3,7
1.4077250957489014,1,3,5
1.3986932039260864,1,3,5
1.4737187623977661,6,4,3
1.4476362466812134,0,3,1
1.4223535060882568,8,1,6
1.3786332607269287,4,1,5
1.3923344612121582,7,2,1
1.4156864881515503,4,2,1
1.4400596618652344,1,4,7
1.4766321182250977,0,3,6
1.462185263633728,4,2,1
1.3314383029937744,1,1,0
1.346328616142273,1,1,3
1.368653416633606,3,1,5
1.3556387424468994,3,1,5
1.4635566473007202,6,2,8
1.4353535175323486,0,2,9
1.3602064847946167,1,1,7
1.436760425567627,5,2,3
1.4265804290771484,1,2,0
1.3990827798843384,7,3,9
1.3439979553222656,9,1,4
1.3685040473937988,9,1,2
1.322997808456421,6,1,5
1.367692232131958,5,1,1
1.3866828680038452,0,2,6
1.4657392501831055,2,3,1
1.4594035148620605,3,3,2
1.4233015775680542,1,2,7
1.4329757690429688,7,2,3
1.453736662864685,1,3,0
1.486154317855835,5,3,3
1.4073445796966553,3,3,5
1.3249398469924927,8,1,1
1.3640799522399902,7,1,1
1.4837881326675415,2,3,9
1.4712615013122559,3,3,2
1.441851258277893,2,5,3
1.4365830421447754,1,3,4
1.4103538990020752,8,3,3
1.4127219915390015,1,2,3
1.4053088426589966,2,2,3
1.374380111694336,4,1,1
1.5076857805252075,6,4,5
1.5281809568405151,8,3,3
1.4517613649368286,1,3,2
1.4732859134674072,3,3,5
1.395737886428833,1,2,3
1.3585923910140991,2,4,1
1.3805989027023315,1,1,3
1.4097676277160645,4,4,2
1.285046100616455,4,1,1
1.3257428407669067,8,2,6
1.3821425437927246,4,1,6
1.4439697265625,2,2,4
1.3884226083755493,1,2,2
1.4450352191925049,2,6,1
1.5110571384429932,5,4,2
1.382663369178772,4,1,2
1.4056470394134521,4,2,2
1.3602838516235352,1,2,7
1.4397099018096924,7,2,2
1.381559133529663,1,1,4
1.5209355354309082,6,2,5
1.4693541526794434,8,1,9
1.4681869745254517,7,2,3
1.4960304498672485,3,4,8
1.4080350399017334,4,2,2
1.3667247295379639,0,3,9
1.3606750965118408,5,2,9
1.5104817152023315,3,2,2
1.4674769639968872,1,2,3
1.4391499757766724,4,3,1
1.442023754119873,1,2,3
1.4848405122756958,2,7,4
1.5085594654083252,6,1,5
1.5206208229064941,6,3,8
1.3381990194320679,4,2,1
1.3620115518569946,5,2,6
1.3280713558197021,0,1,9
1.4289785623550415,3,4,7
1.421021819114685,0,2,9
1.3738354444503784,1,1,2
1.4408663511276245,6,3,0
1.4287285804748535,6,3,0
1.4194386005401611,7,2,5
1.430790901184082,7,2,5
1.3311021327972412,1,1,3
1.3191969394683838,1,1,7
1.3230420351028442,4,1,9
1.4809534549713135,1,6,5
1.4572882652282715,1,5,4
1.4061858654022217,2,4,3
1.4460792541503906,3,1,5
1.3371201753616333,1,1,3
1.3704923391342163,1,3,4
1.3922545909881592,4,2,1
1.4298808574676514,8,2,3
1.3679416179656982,1,2,0
1.384736180305481,6,1,5
1.383193016052246,4,1,1
1.3465749025344849,8,1,9
1.4297312498092651,1,1,3
1.4523746967315674,5,1,6
1.347389578819275,5,1,3
1.3498207330703735,4,1,1
1.4420652389526367,1,1,7
1.4313725233078003,1,1,7
1.3907743692398071,0,2,9
1.4749770164489746,5,5,0
1.5085340738296509,5,3,7
1.490378499031067,3,4,7
1.431465744972229,8,2,2
1.3804969787597656,2,1,8
1.4316092729568481,4,3,1
1.435820460319519,3,1,5
1.4426666498184204,2,5,9
1.4558285474777222,8,2,9
1.4531469345092773,9,3,0
1.4245706796646118,1,4,2
1.4503122568130493,8,1,6
1.47838294506073,2,3,9
1.3173668384552002,9,2,4
1.3520625829696655,9,3,5
1.4413689374923706,4,5,1
1.3402132987976074,4,1,1
1.3153525590896606,8,1,3
1.4647122621536255,5,1,6
1.4775182008743286,0,4,6
1.4502296447753906,8,5,2
1.3006014823913574,2,1,1
1.4964780807495117,3,6,1
1.5337955951690674,2,4,7
1.4506406784057617,4,3,1
1.3752896785736084,4,3,9
1.4383124113082886,2,4,1
1.485899806022644,7,1,2
1.4791489839553833,4,3,6
1.4447788000106812,4,1,6
1.481436014175415,1,5,3
1.4812902212142944,3,3,6
1.4732872247695923,8,4,9
1.3321808576583862,7,1,2
1.3585845232009888,4,2,6
1.340429663658142,0,2,6
1.3805795907974243,2,3,1
1.3630484342575073,5,1,4
1.3375269174575806,3,1,5
1.3891856670379639,2,2,1
1.4087804555892944,8,2,3
1.3660684823989868,1,1,3
1.429964303970337,5,2,6
1.4450942277908325,8,3,9
1.4245507717132568,1,3,7
1.4637285470962524,7,4,1
1.2943780422210693,3,1,1
1.3204573392868042,4,2,1
1.4425766468048096,8,1,0
1.4982763528823853,3,1,9
1.4835569858551025,0,3,9
1.376099705696106,6,1,7
1.4588712453842163,8,2,6
1.433445692062378,3,4,5
1.420964002609253,4,3,1
1.3885151147842407,1,1,4
1.4131280183792114,5,2,6
1.3469388484954834,5,1,3
1.329551339149475,6,1,5
1.4328302145004272,1,4,7
1.490929365158081,6,4,8
1.310287594795227,1,3,4
1.2915258407592773,1,3,4
1.3937745094299316,8,2,3
1.4294513463974,1,2,4
1.4645872116088867,5,2,7
1.466855525970459,3,4,1
1.5143719911575317,8,2,6
1.4435803890228271,9,1,8
1.402692437171936,6,1,0
1.3960620164871216,3,2,1
1.3833869695663452,1,2,7
1.3851509094238281,5,2,9
1.4699898958206177,5,1,3
1.44137704372406,1,1,3
1.4787884950637817,4,2,1
1.4073435068130493,7,3,9
1.4776685237884521,3,3,7
1.4439821243286133,0,3,6
1.2719614505767822,2,1,1
1.3041249513626099,9,1,5
1.4722589254379272,1,4,0
1.5143922567367554,9,4,5
1.4738810062408447,1,2,3
1.3809248208999634,6,1,8
1.379988670349121,5,2,9
1.3639196157455444,8,1,0
1.4403752088546753,7,4,1
1.4510102272033691,2,4,8
1.4862172603607178,3,1,5
1.4843398332595825,5,1,6
1.4850943088531494,5,2,6
1.457919955253601,2,3,1
1.481557846069336,6,2,0
1.4278454780578613,1,3,5
1.5109490156173706,4,2,1
1.4915412664413452,2,5,1
1.3695440292358398,9,2,0
1.4043117761611938,9,3,2
1.4515442848205566,5,3,3
1.359652042388916,3,1,1
1.3624858856201172,2,1,3
1.4455674886703491,4,1,7
1.491113305091858,5,2,3
1.4567514657974243,0,3,9
1.3618212938308716,2,2,3
1.3448083400726318,1,1,4
1.4399733543395996,5,3,1
1.4728922843933105,9,2,3
1.378739595413208,8,1,3
1.341705560684204,0,2,6
1.3512097597122192,0,2,9
1.4129828214645386,8,3,6
1.3363972902297974,1,1,2
1.402776837348938,2,2,1
1.4395729303359985,9,2,6
1.3241931200027466,1,2,4
1.3388381004333496,7,2,1
1.383994221687317,9,2,8
1.3331573009490967,8,1,6
1.4177803993225098,1,2,4
1.3530282974243164,0,2,9
1.3108335733413696,4,1,6
1.4416080713272095,5,3,0
1.440147042274475,4,2,1
1.469778060913086,6,2,8
1.4866350889205933,2,2,7
1.4570088386535645,2,2,7
1.4749925136566162,3,3,1
1.3747667074203491,1,1,4
1.3937913179397583,1,2,7
1.3824275732040405,6,1,0
1.458208441734314,4,3,1
1.3994553089141846,1,2,3
1.4274382591247559,6,2,8
1.4317035675048828,5,3,6
1.4690423011779785,3,2,7
1.5032402276992798,9,3,8
1.5143811702728271,8,3,3
1.4404429197311401,5,2,6
1.4109796285629272,5,2,1
1.3891541957855225,2,2,4
1.4202206134796143,7,1,2
1.4506105184555054,0,2,1
1.4543819427490234,2,3,1
1.4567720890045166,7,2,1
1.5306909084320068,1,6,4
1.4962962865829468,7,3,1
1.349449872970581,9,1,6
1.4291642904281616,3,1,4
1.3446699380874634,6,2,5
1.3545043468475342,5,2,3
1.4126378297805786,2,1,5
1.3411142826080322,6,1,8
1.4092427492141724,1,2,4
1.4497368335723877,2,3,4
1.4921880960464478,3,2,7
1.4050520658493042,5,4,1
1.4686565399169922,1,3,4
1.454706072807312,3,1,5
1.4578136205673218,1,2,8
1.4424594640731812,6,4,0
1.4103920459747314,1,1,8
1.4201951026916504,2,2,0
1.4262402057647705,7,2,1
1.4836736917495728,5,3,6
1.4730541706085205,2,4,4
1.4229810237884521,2,2,1
1.4499279260635376,8,1,6
1.3395655155181885,5,0,5
1.3681771755218506,6,7,5
1.3805420398712158,1,2,7
1.3571580648422241,2,2,9
1.3300445079803467,1,1,4
1.3848434686660767,5,3,2
1.407608151435852,7,2,1
1.4060580730438232,9,2,0
1.3335875272750854,2,1,3
1.4302504062652588,6,2,5
1.4413334131240845,4,3,1
1.343961477279663,9,1,1
1.3096507787704468,0,1,1
1.3925023078918457,4,2,1
1.3910918235778809,4,2,1
1.4356576204299927,9,2,4
1.5015604496002197,1,2,7
1.4953864812850952,7,4,1
1.3619493246078491,4,2,1
1.3378396034240723,1,1,7
1.425330400466919,3,3,5
1.424923300743103,5,4,1
1.3789962530136108,3,1,2
1.4487406015396118,3,5,1
1.5267616510391235,3,4,5
1.4350662231445312,0,4,9
1.3262346982955933,4,1,1
1.2766621112823486,1,1,0
1.3821773529052734,9,1,8
1.3568284511566162,3,1,2
1.472023844718933,1,6,2
1.4916380643844604,2,11,4
1.321640133857727,0,2,6
1.3565988540649414,1,2,4
1.3638014793395996,2,2,7
1.327508568763733,1,1,0
1.4659125804901123,6,2,5
1.4048655033111572,3,7,1
1.4275606870651245,3,3,5
1.4863728284835815,7,3,3
